,date,codneg,preult,voltot
565,2018-03-15,PARD3,33.05,5580534.0
566,2018-03-15,WIZS3,10.23,6354653.0
567,2018-03-16,AALR3,16.2,1451892.0
568,2018-03-16,AZUL4,36.41,24926623.0
569,2018-03-16,BKBR3,17.8,17671437.0
570,2018-03-16,BRDT3,22.59,107058091.0
571,2018-03-16,CAML3,7.6,18666267.0
572,2018-03-16,CRFB3,15.04,35181684.0
573,2018-03-16,IRBR3,40.55,104023931.0
574,2018-03-16,MOVI3,7.89,2928229.0
575,2018-03-16,OMGE3,17.56,4522396.0
576,2018-03-16,PARD3,33.73,8103370.0
577,2018-03-16,WIZS3,10.2,4574888.0
578,2018-03-19,AALR3,16.0,1086138.0
579,2018-03-19,AZUL4,36.38,32154474.0
580,2018-03-19,BKBR3,17.62,3658379.0
581,2018-03-19,BRDT3,22.53,40632618.0
582,2018-03-19,CAML3,7.64,7399894.0
583,2018-03-19,CRFB3,15.15,18953460.0
584,2018-03-19,IRBR3,41.9,84186816.0
585,2018-03-19,MOVI3,7.6,17951089.0
586,2018-03-19,OMGE3,17.89,4529865.0
587,2018-03-19,PARD3,32.85,5087926.0
588,2018-03-19,WIZS3,10.35,4281250.0
589,2018-03-20,AALR3,16.1,1502869.0
590,2018-03-20,AZUL4,36.68,48861979.0
591,2018-03-20,BKBR3,17.23,9027393.0
592,2018-03-20,BRDT3,22.42,15553870.0
593,2018-03-20,CAML3,7.36,18275690.0
594,2018-03-20,CRFB3,14.92,12085168.0
595,2018-03-20,IRBR3,42.5,35025846.0
596,2018-03-20,MOVI3,7.73,3177021.0
597,2018-03-20,OMGE3,17.32,5626514.0
598,2018-03-20,PARD3,32.66,11017572.0
599,2018-03-20,WIZS3,10.12,5720885.0
600,2018-03-21,AALR3,15.8,2229197.0
601,2018-03-21,AZUL4,37.49,43168613.0
602,2018-03-21,BKBR3,17.12,9241218.0
603,2018-03-21,BRDT3,23.15,95085241.0
604,2018-03-21,CAML3,7.47,8069398.0
605,2018-03-21,CRFB3,14.71,20279584.0
606,2018-03-21,IRBR3,42.76,38733606.0
607,2018-03-21,MOVI3,7.43,20552705.0
608,2018-03-21,OMGE3,17.65,3217513.0
609,2018-03-21,PARD3,32.11,4512388.0
610,2018-03-21,WIZS3,12.3,28857540.0
611,2018-03-22,AALR3,16.13,799209.0
612,2018-03-22,AZUL4,37.55,36380086.0
613,2018-03-22,BKBR3,16.85,10365871.0
614,2018-03-22,BRDT3,23.4,31659418.0
615,2018-03-22,CAML3,7.48,25389677.0
616,2018-03-22,CRFB3,14.93,14410068.0
617,2018-03-22,IRBR3,42.35,84679289.0
618,2018-03-22,MOVI3,7.3,5383687.0
619,2018-03-22,OMGE3,17.65,36348979.0
620,2018-03-22,PARD3,32.95,4543991.0
621,2018-03-22,WIZS3,12.2,21456199.0
622,2018-03-23,AALR3,16.52,1674831.0
623,2018-03-23,AZUL4,37.17,20915861.0
624,2018-03-23,BKBR3,16.69,4945957.0
625,2018-03-23,BRDT3,23.2,22323553.0
626,2018-03-23,CAML3,7.29,4416356.0
627,2018-03-23,CRFB3,15.04,24697840.0
628,2018-03-23,IRBR3,42.05,41786468.0
629,2018-03-23,MOVI3,7.01,14289918.0
630,2018-03-23,OMGE3,17.7,1786389.0
631,2018-03-23,PARD3,32.25,11688608.0
632,2018-03-23,WIZS3,11.8,10445768.0
633,2018-03-26,AALR3,16.2,3178634.0
634,2018-03-26,AZUL4,37.99,22104650.0
635,2018-03-26,BKBR3,16.55,14858434.0
636,2018-03-26,BRDT3,24.21,59186829.0
637,2018-03-26,CAML3,7.34,4522452.0
638,2018-03-26,CRFB3,15.17,24108111.0
639,2018-03-26,IRBR3,42.4,26509456.0
640,2018-03-26,MOVI3,7.09,3228316.0
641,2018-03-26,OMGE3,17.85,4634592.0
642,2018-03-26,PARD3,31.7,9055626.0
643,2018-03-26,WIZS3,11.13,11736469.0
644,2018-03-27,AALR3,15.91,2347473.0
645,2018-03-27,AZUL4,38.01,37575249.0
646,2018-03-27,BKBR3,16.57,3444152.0
647,2018-03-27,BRDT3,23.71,58622259.0
648,2018-03-27,CAML3,7.4,10980922.0
649,2018-03-27,CRFB3,14.69,30410163.0
650,2018-03-27,IRBR3,41.98,25417919.0
651,2018-03-27,MOVI3,6.97,2198845.0
652,2018-03-27,OMGE3,17.85,1955326.0
653,2018-03-27,PARD3,30.75,7930444.0
654,2018-03-27,WIZS3,11.3,18697348.0
655,2018-03-28,AALR3,15.8,3977366.0
656,2018-03-28,AZUL4,37.7,22810214.0
657,2018-03-28,BKBR3,16.1,3966712.0
658,2018-03-28,BRDT3,22.89,48198579.0
659,2018-03-28,CAML3,7.43,16620067.0
660,2018-03-28,CRFB3,14.77,15090733.0
661,2018-03-28,IRBR3,41.82,19244905.0
662,2018-03-28,MOVI3,7.13,8783347.0
663,2018-03-28,OMGE3,18.15,5647404.0
664,2018-03-28,PARD3,29.81,6994156.0
665,2018-03-28,WIZS3,11.3,3755407.0
666,2018-03-29,AALR3,16.1,3397718.0
667,2018-03-29,AZUL4,38.2,102550554.0
668,2018-03-29,BKBR3,16.0,9641552.0
669,2018-03-29,BRDT3,23.09,103281972.0
670,2018-03-29,CAML3,7.45,44267749.0
671,2018-03-29,CRFB3,15.0,13740692.0
672,2018-03-29,IRBR3,41.86,42975429.0
673,2018-03-29,MOVI3,7.21,3165345.0
674,2018-03-29,OMGE3,18.2,8277806.0
675,2018-03-29,PARD3,30.91,8555218.0
676,2018-03-29,PSVM11,0.4,3880.0
677,2018-03-29,WIZS3,11.1,14410477.0
678,2018-04-02,AALR3,15.6,3942034.0
679,2018-04-02,AZUL4,37.36,23551508.0
680,2018-04-02,BKBR3,15.8,3949887.0
681,2018-04-02,BRDT3,22.35,24247398.0
682,2018-04-02,CAML3,7.35,5559567.0
683,2018-04-02,CRFB3,14.72,47585163.0
684,2018-04-02,IRBR3,41.6,24672611.0
685,2018-04-02,MOVI3,7.1,4387398.0
686,2018-04-02,OMGE3,18.05,2587792.0
687,2018-04-02,PARD3,29.25,10707865.0
688,2018-04-02,WIZS3,10.75,3844325.0
689,2018-04-03,AALR3,15.5,1383159.0
690,2018-04-03,AZUL4,38.0,40320235.0
691,2018-04-03,BKBR3,16.14,4000404.0
692,2018-04-03,BRDT3,22.46,28816919.0
693,2018-04-03,CAML3,7.4,14308967.0
694,2018-04-03,CRFB3,14.77,62960711.0
695,2018-04-03,IRBR3,41.54,22440693.0
696,2018-04-03,MOVI3,7.31,3665035.0
697,2018-04-03,OMGE3,17.96,13452154.0
698,2018-04-03,PARD3,29.0,6041123.0
699,2018-04-03,WIZS3,10.82,4670129.0
700,2018-04-04,AALR3,15.45,1317698.0
701,2018-04-04,AZUL4,36.7,50642310.0
702,2018-04-04,BKBR3,16.0,6097919.0
703,2018-04-04,BRDT3,22.29,52672017.0
704,2018-04-04,CAML3,7.47,2942347.0
705,2018-04-04,CRFB3,14.69,9598967.0
706,2018-04-04,IRBR3,41.8,22016547.0
707,2018-04-04,MOVI3,7.47,3811085.0
708,2018-04-04,OMGE3,18.2,2734034.0
709,2018-04-04,PARD3,28.5,8099325.0
710,2018-04-04,WIZS3,11.0,3527705.0
711,2018-04-05,AALR3,15.5,1426274.0
712,2018-04-05,AZUL4,37.15,43740790.0
713,2018-04-05,BKBR3,15.82,12021102.0
714,2018-04-05,BRDT3,22.67,98321634.0
715,2018-04-05,CAML3,7.5,2832942.0
716,2018-04-05,CRFB3,14.55,63562526.0
717,2018-04-05,IRBR3,42.91,27744732.0
718,2018-04-05,MOVI3,7.7,4375118.0
719,2018-04-05,OMGE3,18.15,1764292.0
720,2018-04-05,PARD3,28.11,8395500.0
721,2018-04-05,PSVM11,0.41,246.0
722,2018-04-05,WIZS3,11.11,4298450.0
723,2018-04-06,AALR3,15.22,2375022.0
724,2018-04-06,AZUL4,38.69,105264042.0
725,2018-04-06,BKBR3,15.65,5063627.0
726,2018-04-06,BRDT3,23.22,38626724.0
727,2018-04-06,CAML3,7.46,1186807.0
728,2018-04-06,CRFB3,14.45,21398367.0
729,2018-04-06,IRBR3,42.49,34535735.0
730,2018-04-06,MOVI3,7.8,3625014.0
731,2018-04-06,OMGE3,17.77,2778829.0
732,2018-04-06,PARD3,27.6,11984858.0
733,2018-04-06,WIZS3,11.19,3868028.0
734,2018-04-09,AALR3,15.2,1070533.0
735,2018-04-09,AZUL4,38.69,37577776.0
736,2018-04-09,BKBR3,15.45,2889273.0
737,2018-04-09,BRDT3,23.4,61497176.0
738,2018-04-09,CAML3,7.47,2675610.0
739,2018-04-09,CRFB3,14.34,18248372.0
740,2018-04-09,IRBR3,42.85,23656054.0
741,2018-04-09,MOVI3,7.85,6822558.0
742,2018-04-09,OMGE3,18.05,3302396.0
743,2018-04-09,PARD3,28.06,3786152.0
744,2018-04-09,WIZS3,11.6,8353120.0
745,2018-04-10,AALR3,15.11,1033742.0
746,2018-04-10,AZUL4,37.38,47139954.0
747,2018-04-10,BKBR3,15.3,770797.0
748,2018-04-10,BRDT3,23.5,66080538.0
749,2018-04-10,CAML3,7.3,3740924.0
750,2018-04-10,CRFB3,14.4,20108536.0
751,2018-04-10,IRBR3,42.91,35203892.0
752,2018-04-10,MOVI3,7.85,10947326.0
753,2018-04-10,OMGE3,18.1,3240156.0
754,2018-04-10,PARD3,27.69,8573653.0
755,2018-04-10,WIZS3,11.4,5905551.0
756,2018-04-11,AALR3,15.09,1448756.0
757,2018-04-11,AZUL4,36.4,38490102.0
758,2018-04-11,BKBR3,15.75,15281896.0
759,2018-04-11,BRDT3,23.42,58358901.0
760,2018-04-11,CAML3,7.35,3767733.0
761,2018-04-11,CRFB3,14.23,47387096.0
762,2018-04-11,IRBR3,43.34,16695398.0
763,2018-04-11,MOVI3,7.91,1669365.0
764,2018-04-11,OMGE3,17.8,2354286.0
765,2018-04-11,PARD3,27.98,5093886.0
766,2018-04-11,WIZS3,11.29,5782525.0
767,2018-04-12,AALR3,15.08,2436392.0
768,2018-04-12,AZUL4,37.2,50612313.0
769,2018-04-12,BKBR3,15.86,2840542.0
770,2018-04-12,BRDT3,23.3,91703931.0
771,2018-04-12,CAML3,7.4,1802927.0
772,2018-04-12,CRFB3,14.07,38936486.0
773,2018-04-12,IRBR3,42.4,35099230.0
774,2018-04-12,MOVI3,7.95,5152211.0
775,2018-04-12,OMGE3,17.7,7610506.0
776,2018-04-12,PARD3,29.04,4131009.0
777,2018-04-12,WIZS3,10.9,9663020.0
778,2018-04-13,AALR3,14.84,1116543.0
779,2018-04-13,AZUL4,36.65,64361477.0
780,2018-04-13,BKBR3,15.77,1883861.0
781,2018-04-13,BRDT3,23.2,59421323.0
782,2018-04-13,CAML3,7.42,19898400.0
783,2018-04-13,CRFB3,14.35,28372714.0
784,2018-04-13,IRBR3,42.4,58582118.0
785,2018-04-13,MOVI3,7.9,2059913.0
786,2018-04-13,OMGE3,17.7,2619034.0
787,2018-04-13,PARD3,28.49,14688221.0
788,2018-04-13,WIZS3,10.78,5214170.0
789,2018-04-16,AALR3,14.8,710861.0
790,2018-04-16,AZUL4,35.89,62619405.0
791,2018-04-16,BKBR3,15.79,16892178.0
792,2018-04-16,BRDT3,22.3,88295678.0
793,2018-04-16,CAML3,7.28,2656510.0
794,2018-04-16,CRFB3,14.11,18150440.0
795,2018-04-16,IRBR3,42.6,52487239.0
796,2018-04-16,MOVI3,8.15,8242440.0
797,2018-04-16,OMGE3,17.7,9040826.0
798,2018-04-16,PARD3,28.12,5252104.0
799,2018-04-16,WIZS3,10.77,6011487.0
800,2018-04-17,AALR3,14.95,1089669.0
801,2018-04-17,AZUL4,36.76,51216360.0
802,2018-04-17,BKBR3,15.8,8627342.0
803,2018-04-17,BRDT3,22.04,76650939.0
804,2018-04-17,CAML3,7.48,3767334.0
805,2018-04-17,CRFB3,14.12,26445535.0
806,2018-04-17,IRBR3,44.15,133566303.0
807,2018-04-17,MOVI3,8.2,7347345.0
808,2018-04-17,OMGE3,17.55,3912471.0
809,2018-04-17,PARD3,28.77,4235630.0
810,2018-04-17,WIZS3,10.79,3189244.0
811,2018-04-18,AALR3,14.75,1180801.0
812,2018-04-18,AZUL4,37.01,70225845.0
813,2018-04-18,BKBR3,15.67,13702565.0
814,2018-04-18,BRDT3,22.48,73325915.0
815,2018-04-18,CAML3,7.4,4341380.0
816,2018-04-18,CRFB3,14.15,39942649.0
817,2018-04-18,IRBR3,45.61,49656168.0
818,2018-04-18,MOVI3,8.31,7968648.0
819,2018-04-18,OMGE3,17.26,5065377.0
820,2018-04-18,PARD3,28.22,9850436.0
821,2018-04-18,PSVM11,0.6,60.0
822,2018-04-18,WIZS3,10.72,8609022.0
823,2018-04-19,AALR3,14.5,2660264.0
824,2018-04-19,AZUL4,36.6,52821670.0
825,2018-04-19,BKBR3,15.51,3887289.0
826,2018-04-19,BRDT3,23.0,95270441.0
827,2018-04-19,CAML3,7.61,4817643.0
828,2018-04-19,CRFB3,14.39,40884989.0
829,2018-04-19,IRBR3,47.2,87172567.0
830,2018-04-19,MOVI3,8.35,3796008.0
831,2018-04-19,OMGE3,17.11,5834288.0
832,2018-04-19,PARD3,28.29,10266316.0
833,2018-04-19,PSVM11,0.71,7109.0
834,2018-04-19,WIZS3,10.9,9791795.0
835,2018-04-20,AALR3,14.46,1399258.0
836,2018-04-20,AZUL4,36.8,33402279.0
837,2018-04-20,BKBR3,15.58,5178322.0
838,2018-04-20,BRDT3,22.73,38542303.0
839,2018-04-20,CAML3,7.49,2026780.0
840,2018-04-20,CRFB3,14.48,36871603.0
841,2018-04-20,IRBR3,47.25,36420471.0
842,2018-04-20,MOVI3,8.25,2663857.0
843,2018-04-20,OMGE3,17.0,2847300.0
844,2018-04-20,PARD3,27.7,10472632.0
845,2018-04-20,PSVM11,0.72,72.0
846,2018-04-20,WIZS3,10.5,5929565.0
847,2018-04-23,AALR3,14.4,797088.0
848,2018-04-23,AZUL4,36.96,18733028.0
849,2018-04-23,BKBR3,15.79,1602901.0
850,2018-04-23,BRDT3,22.75,19655518.0
851,2018-04-23,CAML3,7.55,3775599.0
852,2018-04-23,CRFB3,14.7,20490380.0
853,2018-04-23,GNDI3,20.25,790499616.0
854,2018-04-23,IRBR3,46.16,40614525.0
855,2018-04-23,MOVI3,8.35,5224543.0
856,2018-04-23,OMGE3,17.21,24981366.0
857,2018-04-23,PARD3,27.65,3474090.0
858,2018-04-23,PSVM11,0.72,5472.0
859,2018-04-23,WIZS3,10.26,5508024.0
860,2018-04-24,AALR3,14.3,887293.0
861,2018-04-24,AZUL4,35.85,40029856.0
862,2018-04-24,BKBR3,15.58,11027892.0
863,2018-04-24,BRDT3,22.3,85161062.0
864,2018-04-24,CAML3,7.87,9290573.0
865,2018-04-24,CRFB3,15.15,105762855.0
866,2018-04-24,GNDI3,20.62,106576482.0
867,2018-04-24,IRBR3,46.38,25381198.0
868,2018-04-24,MOVI3,8.54,10979866.0
869,2018-04-24,OMGE3,17.0,6034174.0
870,2018-04-24,PARD3,26.93,8530653.0
871,2018-04-24,PSVM11,0.72,2880.0
872,2018-04-24,WIZS3,10.2,6668204.0
873,2018-04-25,AALR3,14.42,900216.0
874,2018-04-25,AZUL4,34.24,69137992.0
875,2018-04-25,BKBR3,15.36,5506299.0
876,2018-04-25,BRDT3,21.89,68972624.0
877,2018-04-25,CAML3,7.8,9385993.0
878,2018-04-25,CRFB3,15.25,103162971.0
879,2018-04-25,GNDI3,20.0,104987918.0
880,2018-04-25,HAPV3,28.85,1164266735.0
881,2018-04-25,IRBR3,47.19,29309828.0
882,2018-04-25,MOVI3,8.32,7497702.0
883,2018-04-25,OMGE3,16.99,1665551.0
884,2018-04-25,PARD3,26.87,70002104.0
885,2018-04-25,WIZS3,10.1,6317672.0
886,2018-04-26,AALR3,14.5,1408364.0
887,2018-04-26,AZUL4,34.35,52526925.0
888,2018-04-26,BKBR3,15.5,2559665.0
889,2018-04-26,BRDT3,22.1,192693529.0
890,2018-04-26,CAML3,7.79,9164145.0
891,2018-04-26,CRFB3,14.95,85716713.0
892,2018-04-26,GNDI3,20.2,115230639.0
893,2018-04-26,HAPV3,27.84,167820150.0
894,2018-04-26,IRBR3,48.25,55466738.0
895,2018-04-26,MOVI3,8.23,4051778.0
896,2018-04-26,OMGE3,17.14,1849184.0
897,2018-04-26,PARD3,25.45,61820897.0
898,2018-04-26,WIZS3,10.25,9490598.0
899,2018-04-27,AALR3,14.6,346833.0
900,2018-04-27,AZUL4,35.41,130003145.0
901,2018-04-27,BKBR3,15.5,903706.0
902,2018-04-27,BRDT3,22.69,128418847.0
903,2018-04-27,CAML3,7.89,2123322.0
904,2018-04-27,CRFB3,15.0,47037452.0
905,2018-04-27,GNDI3,20.63,124191328.0
906,2018-04-27,HAPV3,28.0,78962990.0
907,2018-04-27,IRBR3,47.83,79201405.0
908,2018-04-27,MOVI3,8.0,3536942.0
909,2018-04-27,OMGE3,16.93,8711310.0
910,2018-04-27,PARD3,25.82,31713652.0
911,2018-04-27,WIZS3,10.04,6989213.0
912,2018-04-30,AALR3,14.51,381066.0
913,2018-04-30,AZUL4,36.4,29874484.0
914,2018-04-30,BKBR3,16.11,9445555.0
915,2018-04-30,BRDT3,22.96,48459469.0
916,2018-04-30,CAML3,8.1,6662025.0
917,2018-04-30,CRFB3,15.1,9936516.0
918,2018-04-30,GNDI3,20.4,3551221.0
919,2018-04-30,HAPV3,27.65,30753365.0
920,2018-04-30,IRBR3,47.3,24026065.0
921,2018-04-30,MOVI3,8.05,2979171.0
922,2018-04-30,OMGE3,16.86,2849264.0
923,2018-04-30,PARD3,25.99,29415141.0
924,2018-04-30,WIZS3,9.96,7764189.0
925,2018-05-02,AALR3,14.51,556417.0
926,2018-05-02,AZUL4,35.51,62591630.0
927,2018-05-02,BKBR3,16.4,6686077.0
928,2018-05-02,BRDT3,23.1,71328446.0
929,2018-05-02,CAML3,7.9,3051323.0
930,2018-05-02,CRFB3,14.8,13840251.0
931,2018-05-02,GNDI3,20.65,45335071.0
932,2018-05-02,HAPV3,27.31,35159011.0
933,2018-05-02,IRBR3,47.49,56759214.0
934,2018-05-02,MOVI3,7.88,9048471.0
935,2018-05-02,OMGE3,17.05,3372802.0
936,2018-05-02,PARD3,25.4,31291971.0
937,2018-05-02,WIZS3,9.7,11067888.0
938,2018-05-03,AALR3,14.63,1347276.0
939,2018-05-03,AZUL4,33.78,90314525.0
940,2018-05-03,BKBR3,16.3,3609856.0
941,2018-05-03,BRDT3,22.37,97995166.0
942,2018-05-03,CAML3,7.81,16147829.0
943,2018-05-03,CRFB3,14.7,11125735.0
944,2018-05-03,GNDI3,20.4,20594985.0
945,2018-05-03,HAPV3,27.49,64161491.0
946,2018-05-03,IRBR3,48.19,53764669.0
947,2018-05-03,MOVI3,8.0,3602729.0
948,2018-05-03,OMGE3,16.9,2389284.0
949,2018-05-03,PARD3,25.23,24422225.0
950,2018-05-03,WIZS3,9.57,6010621.0
951,2018-05-04,AALR3,14.5,1450186.0
952,2018-05-04,AZUL4,33.48,107281347.0
953,2018-05-04,BKBR3,16.3,26396878.0
954,2018-05-04,BRDT3,21.87,154322128.0
955,2018-05-04,CAML3,7.85,14108767.0
956,2018-05-04,CRFB3,14.56,14914349.0
957,2018-05-04,GNDI3,20.4,3127329.0
958,2018-05-04,HAPV3,26.75,50928216.0
959,2018-05-04,IRBR3,50.3,126057603.0
960,2018-05-04,MOVI3,7.8,6471351.0
961,2018-05-04,OMGE3,17.13,4212542.0
962,2018-05-04,PARD3,25.01,14667413.0
963,2018-05-04,WIZS3,9.01,20242588.0
964,2018-05-07,AALR3,14.57,568051.0
965,2018-05-07,AZUL4,33.0,34787214.0
966,2018-05-07,BKBR3,16.25,9847852.0
967,2018-05-07,BRDT3,21.8,72998694.0
968,2018-05-07,CAML3,7.7,2357034.0
969,2018-05-07,CRFB3,14.63,14928298.0
970,2018-05-07,GNDI3,20.4,4890926.0
971,2018-05-07,HAPV3,27.0,30217484.0
972,2018-05-07,IRBR3,49.54,62796954.0
973,2018-05-07,MOVI3,7.95,2370087.0
974,2018-05-07,OMGE3,17.16,4925872.0
975,2018-05-07,PARD3,24.51,25253608.0
976,2018-05-07,WIZS3,8.66,10262496.0
977,2018-05-08,AALR3,14.6,638652.0
978,2018-05-08,AZUL4,33.09,28424172.0
979,2018-05-08,BKBR3,15.96,10606375.0
980,2018-05-08,BRDT3,20.96,170963457.0
981,2018-05-08,CAML3,7.69,4460909.0
982,2018-05-08,CRFB3,14.88,15441234.0
983,2018-05-08,GNDI3,20.5,1871007.0
984,2018-05-08,HAPV3,27.0,25624161.0
985,2018-05-08,IRBR3,48.65,53674971.0
986,2018-05-08,MOVI3,8.39,10704293.0
987,2018-05-08,OMGE3,16.86,2659157.0
988,2018-05-08,PARD3,25.15,19179601.0
989,2018-05-08,WIZS3,8.5,14262461.0
990,2018-05-09,AALR3,14.7,1616376.0
991,2018-05-09,AZUL4,31.0,111512103.0
992,2018-05-09,BKBR3,16.16,12957237.0
993,2018-05-09,BRDT3,21.3,185750361.0
994,2018-05-09,CAML3,7.69,1434237.0
995,2018-05-09,CRFB3,15.75,71732157.0
996,2018-05-09,GNDI3,20.5,5523090.0
997,2018-05-09,HAPV3,26.9,26853890.0
998,2018-05-09,IRBR3,48.4,39372231.0
999,2018-05-09,MOVI3,8.37,13126798.0
1000,2018-05-09,OMGE3,16.6,2889905.0
1001,2018-05-09,PARD3,24.3,49853853.0
1002,2018-05-09,WIZS3,8.75,16891050.0
1003,2018-05-10,AALR3,14.65,774994.0
1004,2018-05-10,AZUL4,32.0,108997575.0
1005,2018-05-10,BKBR3,15.74,9018441.0
1006,2018-05-10,BRDT3,21.32,202274227.0
1007,2018-05-10,CAML3,7.73,3300986.0
1008,2018-05-10,CRFB3,16.14,51750041.0
1009,2018-05-10,GNDI3,20.5,107195399.0
1010,2018-05-10,HAPV3,27.2,32178483.0
1011,2018-05-10,IRBR3,47.43,79092656.0
1012,2018-05-10,MOVI3,8.5,15763322.0
1013,2018-05-10,OMGE3,16.72,16141249.0
1014,2018-05-10,PARD3,24.3,9586918.0
1015,2018-05-10,WIZS3,8.35,7135621.0
1016,2018-05-11,AALR3,14.84,1416524.0
1017,2018-05-11,AZUL4,30.56,54165645.0
1018,2018-05-11,BIDI4,18.4,10303278.0
1019,2018-05-11,BKBR3,15.9,8346610.0
1020,2018-05-11,BRDT3,21.2,47843150.0
1021,2018-05-11,CAML3,7.76,2174890.0
1022,2018-05-11,CRFB3,16.1,23642468.0
1023,2018-05-11,GNDI3,20.65,32271859.0
1024,2018-05-11,HAPV3,27.6,48714893.0
1025,2018-05-11,IRBR3,48.2,34798401.0
1026,2018-05-11,MOVI3,8.18,10528073.0
1027,2018-05-11,OMGE3,16.98,3421365.0
1028,2018-05-11,PARD3,23.36,33626012.0
1029,2018-05-11,WIZS3,7.89,19947650.0
1030,2018-05-14,AALR3,14.95,1449932.0
1031,2018-05-14,AZUL4,29.42,43807551.0
1032,2018-05-14,BIDI4,18.45,9291732.0
1033,2018-05-14,BKBR3,15.87,5105514.0
1034,2018-05-14,BRDT3,20.9,77434147.0
1035,2018-05-14,CAML3,7.83,2205608.0
1036,2018-05-14,CRFB3,16.25,33182362.0
1037,2018-05-14,GNDI3,20.75,11578832.0
1038,2018-05-14,HAPV3,27.32,29019459.0
1039,2018-05-14,IRBR3,48.0,42155343.0
1040,2018-05-14,MOVI3,8.0,6817896.0
1041,2018-05-14,OMGE3,16.56,9002266.0
1042,2018-05-14,PARD3,22.07,13849823.0
1043,2018-05-14,WIZS3,7.49,7362254.0
1044,2018-05-15,AALR3,14.55,2139457.0
1045,2018-05-15,AZUL4,27.9,137215297.0
1046,2018-05-15,BIDI4,18.28,7707407.0
1047,2018-05-15,BKBR3,15.94,7039572.0
1048,2018-05-15,BRDT3,21.25,154963291.0
1049,2018-05-15,CAML3,7.65,9699539.0
1050,2018-05-15,CRFB3,15.55,44676742.0
1051,2018-05-15,GNDI3,20.15,45335443.0
1052,2018-05-15,HAPV3,28.95,77579038.0
1053,2018-05-15,IRBR3,50.4,156306582.0
1054,2018-05-15,MOVI3,7.82,11052458.0
1055,2018-05-15,OMGE3,16.97,8119427.0
1056,2018-05-15,PARD3,21.43,15742610.0
1057,2018-05-15,WIZS3,7.7,14841536.0
1058,2018-05-16,AALR3,14.37,8110875.0
1059,2018-05-16,AZUL4,27.3,56139774.0
1060,2018-05-16,BIDI4,18.4,2360173.0
1061,2018-05-16,BKBR3,17.0,4710464.0
1062,2018-05-16,BRDT3,21.3,59456291.0
1063,2018-05-16,CAML3,7.64,2752193.0
1064,2018-05-16,CRFB3,16.1,20389461.0
1065,2018-05-16,GNDI3,20.2,7044545.0
1066,2018-05-16,HAPV3,29.81,51982404.0
1067,2018-05-16,IRBR3,51.13,64579709.0
1068,2018-05-16,MOVI3,7.9,6044130.0
1069,2018-05-16,OMGE3,17.0,4071296.0
1070,2018-05-16,PARD3,21.5,10084841.0
1071,2018-05-16,WIZS3,8.15,15250493.0
1072,2018-05-17,AALR3,13.7,4158990.0
1073,2018-05-17,AZUL4,25.54,67356823.0
1074,2018-05-17,BIDI4,18.39,1254853.0
1075,2018-05-17,BKBR3,16.53,3461563.0
1076,2018-05-17,BRDT3,20.2,54390926.0
1077,2018-05-17,CAML3,7.41,2685731.0
1078,2018-05-17,CRFB3,15.63,34327038.0
1079,2018-05-17,GNDI3,20.72,20215466.0
1080,2018-05-17,HAPV3,30.3,47488199.0
1081,2018-05-17,IRBR3,50.45,45115704.0
1082,2018-05-17,MOVI3,7.65,10220023.0
1083,2018-05-17,OMGE3,16.93,3528062.0
1084,2018-05-17,PARD3,19.9,35269054.0
1085,2018-05-17,WIZS3,8.21,11391264.0
1086,2018-05-18,AALR3,13.3,4641607.0
1087,2018-05-18,AZUL4,26.15,80415705.0
1088,2018-05-18,BIDI4,18.45,4130390.0
1089,2018-05-18,BKBR3,16.0,7888331.0
1090,2018-05-18,BRDT3,19.63,103852352.0
1091,2018-05-18,CAML3,7.43,7005064.0
1092,2018-05-18,CRFB3,15.17,34120420.0
1093,2018-05-18,GNDI3,20.75,24641007.0
1094,2018-05-18,HAPV3,29.6,87017092.0
1095,2018-05-18,IRBR3,48.76,116415226.0
1096,2018-05-18,MOVI3,7.69,8322854.0
1097,2018-05-18,OMGE3,16.6,8241896.0
1098,2018-05-18,PARD3,19.03,103338678.0
1099,2018-05-18,WIZS3,8.1,8351291.0
1100,2018-05-21,AALR3,13.69,5993154.0
1101,2018-05-21,AZUL4,27.4,62333722.0
1102,2018-05-21,BIDI4,18.1,48047006.0
1103,2018-05-21,BKBR3,16.11,7651675.0
1104,2018-05-21,BRDT3,19.54,44235375.0
1105,2018-05-21,CAML3,7.69,8079448.0
1106,2018-05-21,CRFB3,15.15,13511308.0
1107,2018-05-21,GNDI3,21.0,95796635.0
1108,2018-05-21,HAPV3,30.8,57663726.0
1109,2018-05-21,IRBR3,48.2,73792003.0
1110,2018-05-21,MOVI3,7.75,3853319.0
1111,2018-05-21,OMGE3,16.25,3406448.0
1112,2018-05-21,PARD3,19.8,15816950.0
1113,2018-05-21,WIZS3,8.07,8037270.0
1114,2018-05-22,AALR3,13.65,6377449.0
1115,2018-05-22,AZUL4,28.65,57760457.0
1116,2018-05-22,BIDI4,18.5,14363783.0
1117,2018-05-22,BKBR3,16.5,8822225.0
1118,2018-05-22,BRDT3,19.83,97825211.0
1119,2018-05-22,CAML3,8.0,2645360.0
1120,2018-05-22,CRFB3,15.31,9534330.0
1121,2018-05-22,GNDI3,21.48,6016403.0
1122,2018-05-22,HAPV3,32.75,43874945.0
1123,2018-05-22,IRBR3,49.1,55500274.0
1124,2018-05-22,MOVI3,7.9,9928522.0
