date,codneg,preult,voltot
2019-03-07,AALR3,15.18,1428947.0
2019-03-07,AZUL4,36.4,63769463.0
2019-03-07,BIDI4,40.6,14149245.0
2019-03-07,BKBR3,23.64,20354473.0
2019-03-07,BRDT3,24.75,111246939.0
2019-03-07,CAML3,7.12,4829765.0
2019-03-07,CRFB3,19.19,154446733.0
2019-03-07,GNDI3,34.24,97019587.0
2019-03-07,HAPV3,32.61,36307724.0
2019-03-07,IRBR3,86.5,203203558.0
2019-03-07,MOVI3,11.38,12743966.0
2019-03-07,OMGE3,18.9,2444951.0
2019-03-07,PARD3,19.5,6997141.0
2019-03-07,WIZS3,8.75,5608844.0
2019-03-07,PSVM11,0.5,1000.0
2019-03-08,AALR3,15.47,1707692.0
2019-03-08,AZUL4,37.06,74212884.0
2019-03-08,BIDI4,41.45,18130408.0
2019-03-08,BKBR3,23.73,23692400.0
2019-03-08,BRDT3,24.9,110542865.0
2019-03-08,CAML3,7.09,14968499.0
2019-03-08,CRFB3,19.22,33970633.0
2019-03-08,GNDI3,33.43,64313269.0
2019-03-08,HAPV3,32.79,20765693.0
2019-03-08,IRBR3,91.1,405156489.0
2019-03-08,MOVI3,11.45,14929103.0
2019-03-08,OMGE3,19.36,5551214.0
2019-03-08,PARD3,19.84,11294852.0
2019-03-08,WIZS3,8.78,3823180.0
2019-03-11,AALR3,15.45,1493944.0
2019-03-11,AZUL4,39.45,246050972.0
2019-03-11,BIDI4,43.0,18618532.0
2019-03-11,BKBR3,23.8,15911627.0
2019-03-11,BRDT3,24.2,209920674.0
2019-03-11,CAML3,7.17,22883797.0
2019-03-11,CRFB3,19.58,52903426.0
2019-03-11,GNDI3,32.8,73038832.0
2019-03-11,HAPV3,33.02,52767992.0
2019-03-11,IRBR3,91.0,147466329.0
2019-03-11,MOVI3,11.6,11252709.0
2019-03-11,OMGE3,19.6,6561869.0
2019-03-11,PARD3,19.75,4326236.0
2019-03-11,WIZS3,8.99,5611725.0
2019-03-12,AALR3,15.62,1245005.0
2019-03-12,AZUL4,40.21,182808363.0
2019-03-12,BIDI4,43.8,36672225.0
2019-03-12,BKBR3,22.59,42669792.0
2019-03-12,BRDT3,24.54,141861954.0
2019-03-12,CAML3,7.09,4931192.0
2019-03-12,CRFB3,19.61,38553720.0
2019-03-12,GNDI3,32.82,44766040.0
2019-03-12,HAPV3,33.0,27151563.0
2019-03-12,IRBR3,90.15,84932553.0
2019-03-12,MOVI3,11.41,7674373.0
2019-03-12,OMGE3,19.38,4402685.0
2019-03-12,PARD3,19.79,3339820.0
2019-03-12,WIZS3,9.17,7813491.0
2019-03-13,AALR3,15.85,1385218.0
2019-03-13,AZUL4,40.5,71180757.0
2019-03-13,BIDI4,43.8,27175353.0
2019-03-13,BKBR3,22.21,10466139.0
2019-03-13,BRDT3,24.56,259517473.0
2019-03-13,CAML3,7.11,3588800.0
2019-03-13,CRFB3,20.02,57811276.0
2019-03-13,GNDI3,32.35,48601352.0
2019-03-13,HAPV3,32.5,41628004.0
2019-03-13,IRBR3,89.23,99698281.0
2019-03-13,MOVI3,11.64,7643491.0
2019-03-13,OMGE3,19.97,5785118.0
2019-03-13,PARD3,20.25,3896396.0
2019-03-13,WIZS3,9.18,3971053.0
2019-03-14,AALR3,15.85,783088.0
2019-03-14,AZUL4,41.28,91830384.0
2019-03-14,BIDI4,43.73,11190049.0
2019-03-14,BKBR3,22.22,3972344.0
2019-03-14,BRDT3,24.69,92935475.0
2019-03-14,CAML3,7.1,2717666.0
2019-03-14,CRFB3,20.0,28137816.0
2019-03-14,GNDI3,32.4,92089644.0
2019-03-14,HAPV3,30.9,216470034.0
2019-03-14,IRBR3,89.0,123635533.0
2019-03-14,MOVI3,12.0,11977679.0
2019-03-14,OMGE3,19.7,2939782.0
2019-03-14,PARD3,19.7,5030054.0
2019-03-14,WIZS3,9.18,3439005.0
2019-03-15,AALR3,15.52,830876.0
2019-03-15,AZUL4,41.5,78724005.0
2019-03-15,BIDI4,44.23,21421827.0
2019-03-15,BKBR3,22.65,15187536.0
2019-03-15,BRDT3,25.21,121582853.0
2019-03-15,CAML3,7.05,4081328.0
2019-03-15,CRFB3,20.2,44239586.0
2019-03-15,GNDI3,33.5,327142200.0
2019-03-15,HAPV3,30.3,84828548.0
2019-03-15,IRBR3,88.09,164324492.0
2019-03-15,MOVI3,12.3,12609940.0
2019-03-15,OMGE3,19.83,2604925.0
2019-03-15,PARD3,19.9,5296456.0
2019-03-15,WIZS3,9.08,3681808.0
2019-03-18,AALR3,15.55,1282419.0
2019-03-18,AZUL4,42.22,98561572.0
2019-03-18,BIDI4,44.89,18737888.0
2019-03-18,BKBR3,22.5,9433483.0
2019-03-18,BRDT3,25.3,82571099.0
2019-03-18,CAML3,7.05,5030748.0
2019-03-18,CRFB3,20.69,111224288.0
2019-03-18,GNDI3,33.4,27984063.0
2019-03-18,HAPV3,29.4,222022853.0
2019-03-18,IRBR3,89.79,87193666.0
2019-03-18,MOVI3,12.11,10756178.0
2019-03-18,OMGE3,19.71,5055783.0
2019-03-18,PARD3,19.7,5495626.0
2019-03-18,WIZS3,9.27,7289184.0
2019-03-19,AALR3,15.5,1576027.0
2019-03-19,AZUL4,42.07,78599820.0
2019-03-19,BIDI4,46.52,80553647.0
2019-03-19,BKBR3,22.59,9976467.0
2019-03-19,BRDT3,25.87,142634542.0
2019-03-19,CAML3,6.99,7971955.0
2019-03-19,CRFB3,20.6,54658277.0
2019-03-19,GNDI3,35.44,57076518.0
2019-03-19,HAPV3,30.34,129922957.0
2019-03-19,IRBR3,91.0,120884646.0
2019-03-19,MOVI3,11.99,6173549.0
2019-03-19,OMGE3,19.99,2812944.0
2019-03-19,PARD3,19.98,2891909.0
2019-03-19,WIZS3,9.52,7714903.0
2019-03-19,PSVM11,0.5,50.0
2019-03-20,AALR3,15.4,2182061.0
2019-03-20,AZUL4,41.17,85922929.0
2019-03-20,BIDI4,48.45,72932587.0
2019-03-20,BKBR3,21.3,23057846.0
2019-03-20,BRDT3,24.9,133511853.0
2019-03-20,CAML3,6.9,14444282.0
2019-03-20,CRFB3,20.35,47957596.0
2019-03-20,GNDI3,33.09,631543896.0
2019-03-20,HAPV3,30.08,106650676.0
2019-03-20,IRBR3,91.0,85218292.0
2019-03-20,MOVI3,11.85,8495079.0
2019-03-20,OMGE3,19.85,3127119.0
2019-03-20,PARD3,21.04,5976042.0
2019-03-20,WIZS3,9.23,4120730.0
2019-03-20,PSVM11,0.41,82.0
2019-03-21,AALR3,15.4,1309327.0
2019-03-21,AZUL4,40.95,117088264.0
2019-03-21,BIDI4,48.72,33799624.0
2019-03-21,BKBR3,21.41,15390434.0
2019-03-21,BRDT3,24.5,141630520.0
2019-03-21,CAML3,6.89,6605376.0
2019-03-21,CRFB3,19.79,70101193.0
2019-03-21,GNDI3,33.0,49140989.0
2019-03-21,HAPV3,29.99,40871144.0
2019-03-21,IRBR3,90.61,126010459.0
2019-03-21,MOVI3,11.5,13482216.0
2019-03-21,OMGE3,19.5,2499715.0
2019-03-21,PARD3,20.4,8786869.0
2019-03-21,WIZS3,9.24,5824502.0
2019-03-22,AALR3,15.5,2420803.0
2019-03-22,AZUL4,39.45,87005335.0
2019-03-22,BIDI4,48.09,30736464.0
2019-03-22,BKBR3,21.1,37388530.0
2019-03-22,BRDT3,23.7,105319713.0
2019-03-22,CAML3,6.86,4149216.0
2019-03-22,CRFB3,19.63,45372228.0
2019-03-22,GNDI3,32.11,38262116.0
2019-03-22,HAPV3,29.8,22860372.0
2019-03-22,IRBR3,89.12,135713964.0
2019-03-22,MOVI3,11.1,7679842.0
2019-03-22,OMGE3,19.5,12112951.0
2019-03-22,PARD3,19.84,4449192.0
2019-03-22,WIZS3,8.85,5960241.0
2019-03-25,AALR3,15.63,1394072.0
2019-03-25,AZUL4,39.02,57352473.0
2019-03-25,BIDI4,49.0,20175682.0
2019-03-25,BKBR3,21.8,25388877.0
2019-03-25,BRDT3,23.8,111610321.0
2019-03-25,CAML3,6.92,3587704.0
2019-03-25,CRFB3,19.92,40600647.0
2019-03-25,GNDI3,32.3,44694928.0
2019-03-25,HAPV3,29.7,39822813.0
2019-03-25,IRBR3,90.4,129157369.0
2019-03-25,MOVI3,11.18,7349620.0
2019-03-25,OMGE3,19.79,2465154.0
2019-03-25,PARD3,20.25,1733538.0
2019-03-25,WIZS3,8.85,4387299.0
2019-03-25,PSVM11,0.41,41.0
2019-03-26,AALR3,15.55,2206624.0
2019-03-26,AZUL4,39.77,61068910.0
2019-03-26,BIDI4,54.0,55882838.0
2019-03-26,BKBR3,21.98,26987741.0
2019-03-26,BRDT3,24.65,201904786.0
2019-03-26,CAML3,6.85,4889352.0
2019-03-26,CRFB3,20.21,29323714.0
2019-03-26,GNDI3,32.75,24728573.0
2019-03-26,HAPV3,30.39,79494176.0
2019-03-26,IRBR3,90.52,100473266.0
2019-03-26,MOVI3,11.18,10868512.0
2019-03-26,OMGE3,19.9,3648469.0
2019-03-26,PARD3,20.73,1700765.0
2019-03-26,WIZS3,8.85,4993463.0
2019-03-26,PSVM11,0.4,320.0
2019-03-27,AALR3,15.12,2768454.0
2019-03-27,AZUL4,37.69,76017016.0
2019-03-27,BIDI4,52.99,41322719.0
2019-03-27,BKBR3,21.1,21624362.0
2019-03-27,BRDT3,23.4,118069204.0
2019-03-27,CAML3,6.69,4118655.0
2019-03-27,CRFB3,19.55,44170635.0
2019-03-27,GNDI3,32.0,37018207.0
2019-03-27,HAPV3,29.48,61641665.0
2019-03-27,IRBR3,89.28,171201052.0
2019-03-27,MOVI3,10.54,8565982.0
2019-03-27,OMGE3,19.4,3444657.0
2019-03-27,PARD3,19.97,2158384.0
2019-03-27,WIZS3,8.62,8043826.0
2019-03-28,AALR3,14.8,3023853.0
2019-03-28,AZUL4,37.25,152059623.0
2019-03-28,BIDI4,51.7,47944496.0
2019-03-28,BKBR3,21.79,11243749.0
2019-03-28,BRDT3,24.14,67830873.0
2019-03-28,CAML3,6.81,4193665.0
2019-03-28,CRFB3,20.01,45740286.0
2019-03-28,GNDI3,32.4,78732010.0
2019-03-28,HAPV3,30.55,50063489.0
2019-03-28,IRBR3,89.0,152061978.0
2019-03-28,MOVI3,10.99,8986009.0
2019-03-28,OMGE3,19.35,9961069.0
2019-03-28,PARD3,20.25,2609706.0
2019-03-28,WIZS3,8.52,6400444.0
2019-03-29,AALR3,14.52,3036178.0
2019-03-29,AZUL4,38.27,92458730.0
2019-03-29,BIDI4,52.91,15031721.0
2019-03-29,BKBR3,22.11,29290646.0
2019-03-29,BRDT3,23.15,227779452.0
2019-03-29,CAML3,6.81,3905197.0
2019-03-29,CRFB3,20.09,38912585.0
2019-03-29,GNDI3,32.8,66884492.0
2019-03-29,HAPV3,30.76,34762555.0
2019-03-29,IRBR3,91.25,144087217.0
2019-03-29,MOVI3,10.85,6981745.0
2019-03-29,OMGE3,19.5,10659603.0
2019-03-29,PARD3,20.3,1589501.0
2019-03-29,WIZS3,8.5,5341444.0
2019-04-01,AALR3,14.74,1814734.0
2019-04-01,AZUL4,38.94,46643599.0
2019-04-01,BIDI4,53.4,43796444.0
2019-04-01,BKBR3,22.5,19954234.0
2019-04-01,BRDT3,23.45,95712014.0
2019-04-01,CAML3,7.03,5473483.0
2019-04-01,CRFB3,20.1,33639363.0
2019-04-01,GNDI3,33.4,54307471.0
2019-04-01,HAPV3,30.84,31786275.0
2019-04-01,IRBR3,92.0,116015808.0
2019-04-01,MOVI3,11.1,7938466.0
2019-04-01,OMGE3,19.5,2508223.0
2019-04-01,PARD3,20.25,1019400.0
2019-04-01,WIZS3,8.56,4362714.0
2019-04-01,PSVM11,0.4,160.0
2019-04-02,AALR3,14.72,1857129.0
2019-04-02,AZUL4,38.8,52525734.0
2019-04-02,BIDI4,55.49,14872486.0
2019-04-02,BKBR3,22.59,26744694.0
2019-04-02,BRDT3,23.48,96549027.0
2019-04-02,CAML3,7.05,5852853.0
2019-04-02,CRFB3,20.13,57536757.0
2019-04-02,GNDI3,33.0,35571873.0
2019-04-02,HAPV3,31.11,24657173.0
2019-04-02,IRBR3,92.2,82678102.0
2019-04-02,MOVI3,11.0,4269629.0
2019-04-02,OMGE3,19.97,6242757.0
2019-04-02,PARD3,20.13,1426332.0
2019-04-02,WIZS3,8.88,7256257.0
2019-04-02,PSVM11,0.4,240.0
2019-04-03,AALR3,14.67,1553729.0
2019-04-03,AZUL4,38.96,115798547.0
2019-04-03,BIDI4,56.2,32892486.0
2019-04-03,BKBR3,23.22,32044067.0
2019-04-03,BRDT3,23.9,143965178.0
2019-04-03,CAML3,6.85,4865469.0
2019-04-03,CRFB3,20.15,30464000.0
2019-04-03,GNDI3,33.9,74793807.0
2019-04-03,HAPV3,30.16,34161963.0
2019-04-03,IRBR3,93.5,113975221.0
2019-04-03,MOVI3,10.91,12534853.0
2019-04-03,OMGE3,20.0,33940416.0
2019-04-03,PARD3,20.65,23856972.0
2019-04-03,WIZS3,8.84,5764686.0
2019-04-03,PSVM11,0.5,500.0
2019-04-04,AALR3,14.53,2003283.0
2019-04-04,AZUL4,38.79,72872450.0
2019-04-04,BIDI4,55.99,19134918.0
2019-04-04,BKBR3,23.0,23309416.0
2019-04-04,BRDT3,24.8,151469686.0
2019-04-04,CAML3,6.84,4442235.0
2019-04-04,CRFB3,20.24,77402135.0
2019-04-04,GNDI3,34.05,60624075.0
2019-04-04,HAPV3,29.3,68829452.0
2019-04-04,IRBR3,92.03,112555557.0
2019-04-04,MOVI3,11.3,13840344.0
2019-04-04,OMGE3,20.25,3767519.0
2019-04-04,PARD3,22.25,22631462.0
2019-04-04,WIZS3,8.79,6137192.0
2019-04-05,AALR3,14.66,1883731.0
2019-04-05,AZUL4,37.45,128889448.0
2019-04-05,BIDI4,57.95,14852013.0
2019-04-05,BKBR3,23.01,12779517.0
2019-04-05,BRDT3,24.51,117947692.0
2019-04-05,CAML3,6.83,3024509.0
2019-04-05,CRFB3,20.0,96341563.0
2019-04-05,GNDI3,34.0,37328489.0
2019-04-05,HAPV3,28.75,58706390.0
2019-04-05,IRBR3,95.08,104059393.0
2019-04-05,MOVI3,11.85,20526126.0
2019-04-05,OMGE3,20.52,3390436.0
2019-04-05,PARD3,22.27,6805222.0
2019-04-05,WIZS3,8.77,3065809.0
2019-04-05,PSVM11,0.5,50.0
2019-04-08,AALR3,14.69,697196.0
2019-04-08,AZUL4,36.05,91475068.0
2019-04-08,BIDI4,57.3,24997767.0
2019-04-08,BKBR3,22.71,13944997.0
2019-04-08,BRDT3,23.9,232549544.0
2019-04-08,CAML3,7.07,6193691.0
2019-04-08,CRFB3,20.15,50589434.0
2019-04-08,GNDI3,32.9,120305119.0
2019-04-08,HAPV3,28.0,52518668.0
2019-04-08,IRBR3,96.57,97496214.0
2019-04-08,MOVI3,11.43,13221598.0
2019-04-08,OMGE3,20.7,3478592.0
2019-04-08,PARD3,22.15,9383819.0
2019-04-08,WIZS3,8.63,6594276.0
2019-04-09,AALR3,14.73,443998.0
2019-04-09,AZUL4,35.75,86677181.0
2019-04-09,BIDI4,57.2,8144480.0
2019-04-09,BKBR3,23.15,31526310.0
2019-04-09,BRDT3,23.63,146503190.0
2019-04-09,CAML3,6.98,6493448.0
2019-04-09,CRFB3,19.9,42345220.0
2019-04-09,GNDI3,32.55,58171294.0
2019-04-09,HAPV3,28.1,45167969.0
2019-04-09,IRBR3,95.2,51936455.0
2019-04-09,MOVI3,10.9,11422956.0
2019-04-09,OMGE3,20.78,3654162.0
2019-04-09,PARD3,22.03,8158504.0
2019-04-09,WIZS3,8.63,2923777.0
2019-04-10,AALR3,14.64,552210.0
2019-04-10,AZUL4,36.05,60897532.0
2019-04-10,BIDI4,56.15,9961222.0
2019-04-10,BKBR3,23.01,21022225.0
2019-04-10,BRDT3,23.4,144063954.0
2019-04-10,CAML3,6.97,2665065.0
2019-04-10,CRFB3,20.03,138883849.0
2019-04-10,GNDI3,32.62,52562310.0
2019-04-10,HAPV3,28.3,38494292.0
2019-04-10,IRBR3,93.42,163983127.0
2019-04-10,MOVI3,11.23,9883696.0
2019-04-10,OMGE3,20.47,8657375.0
2019-04-10,PARD3,21.71,4279506.0
2019-04-10,WIZS3,8.59,2382605.0
2019-04-10,PSVM11,0.51,102.0
2019-04-11,AALR3,14.59,885019.0
2019-04-11,AZUL4,34.78,82940439.0
2019-04-11,BIDI4,55.0,61493903.0
2019-04-11,BKBR3,22.93,20568750.0
2019-04-11,BRDT3,22.94,88892693.0
2019-04-11,CAML3,6.89,6664149.0
2019-04-11,CRFB3,19.85,44011157.0
2019-04-11,GNDI3,33.86,52943228.0
2019-04-11,HAPV3,28.62,34322286.0
2019-04-11,IRBR3,94.5,120296001.0
2019-04-11,MOVI3,10.9,4685022.0
2019-04-11,OMGE3,20.34,4068760.0
2019-04-11,PARD3,21.78,7879502.0
2019-04-11,WIZS3,8.55,2750072.0
2019-04-12,AALR3,14.35,1831533.0
2019-04-12,AZUL4,33.75,76460235.0
2019-04-12,BIDI4,55.2,24228023.0
2019-04-12,BKBR3,22.85,6540751.0
2019-04-12,BRDT3,22.0,201419596.0
2019-04-12,CAML3,6.89,6685849.0
2019-04-12,CRFB3,19.59,61149803.0
2019-04-12,GNDI3,33.28,39323242.0
2019-04-12,HAPV3,28.07,29002917.0
2019-04-12,IRBR3,95.5,97423629.0
2019-04-12,MOVI3,10.63,12846759.0
2019-04-12,OMGE3,20.0,5459166.0
2019-04-12,PARD3,21.32,3864882.0
2019-04-12,WIZS3,8.58,5027404.0
2019-04-15,AALR3,14.41,314662.0
2019-04-15,AZUL4,32.7,96910169.0
2019-04-15,BIDI4,54.4,10277283.0
2019-04-15,BKBR3,22.56,67287739.0
2019-04-15,BRDT3,22.9,102267055.0
2019-04-15,CAML3,6.94,5585706.0
2019-04-15,CRFB3,19.82,31621083.0
2019-04-15,GNDI3,32.94,20380603.0
2019-04-15,HAPV3,28.49,17981889.0
2019-04-15,IRBR3,95.28,77066400.0
2019-04-15,MOVI3,10.9,8871525.0
2019-04-15,OMGE3,20.37,4261177.0
2019-04-15,PARD3,21.4,1318451.0
2019-04-15,WIZS3,8.38,6508671.0
2019-04-15,PSVM11,0.51,51.0
2019-04-16,AALR3,14.45,3755605.0
2019-04-16,AZUL4,33.18,45229113.0
2019-04-16,BIDI4,54.23,10337358.0
2019-04-16,BKBR3,22.6,20509509.0
2019-04-16,BRDT3,22.74,71909167.0
2019-04-16,CAML3,6.92,4988249.0
2019-04-16,CRFB3,20.0,29971380.0
2019-04-16,GNDI3,32.95,134402832.0
2019-04-16,HAPV3,28.36,18240645.0
2019-04-16,IRBR3,94.99,52846704.0
2019-04-16,MOVI3,11.0,11252417.0
2019-04-16,OMGE3,20.2,3909035.0
2019-04-16,PARD3,20.98,1698866.0
2019-04-16,WIZS3,8.46,3823171.0
2019-04-17,AALR3,14.47,1233076.0
2019-04-17,AZUL4,31.7,160705335.0
2019-04-17,BIDI4,56.3,50112630.0
2019-04-17,BKBR3,22.25,5829578.0
2019-04-17,BRDT3,22.25,97825858.0
2019-04-17,CAML3,6.91,5807788.0
2019-04-17,SBFG3,12.3,127539449.0
2019-04-17,CRFB3,19.9,87536768.0
2019-04-17,GNDI3,32.5,33993429.0
2019-04-17,HAPV3,28.05,24265830.0
2019-04-17,IRBR3,95.0,77404281.0
2019-04-17,MOVI3,11.05,8520951.0
2019-04-17,OMGE3,20.2,3458520.0
2019-04-17,PARD3,20.02,2987259.0
2019-04-17,WIZS3,8.35,4269412.0
2019-04-18,AALR3,14.53,1721247.0
2019-04-18,AZUL4,33.63,131577587.0
2019-04-18,BIDI4,59.99,40089977.0
2019-04-18,BKBR3,22.03,16248837.0
2019-04-18,BRDT3,22.54,123585861.0
2019-04-18,CAML3,7.08,5271364.0
2019-04-18,SBFG3,12.05,37883273.0
2019-04-18,CRFB3,20.2,39847245.0
2019-04-18,GNDI3,32.47,50829417.0
2019-04-18,HAPV3,28.5,26806537.0
2019-04-18,IRBR3,92.88,90145919.0
2019-04-18,MOVI3,11.24,6150130.0
2019-04-18,OMGE3,20.9,6899804.0
2019-04-18,PARD3,20.02,5241700.0
2019-04-18,WIZS3,8.46,5265848.0
2019-04-22,AALR3,14.56,1019485.0
2019-04-22,AZUL4,33.98,54422087.0
2019-04-22,BIDI4,63.6,75215109.0
2019-04-22,BKBR3,21.8,7631492.0
2019-04-22,BRDT3,23.2,93090092.0
2019-04-22,CAML3,7.22,8015120.0
2019-04-22,SBFG3,12.0,10320027.0
2019-04-22,CRFB3,20.9,42366219.0
2019-04-22,GNDI3,33.15,31055023.0
2019-04-22,HAPV3,28.7,39676038.0
2019-04-22,IRBR3,94.66,55850965.0
2019-04-22,MOVI3,11.37,5734309.0
2019-04-22,OMGE3,20.9,4585871.0
2019-04-22,PARD3,19.9,2365185.0
2019-04-22,WIZS3,8.73,3977068.0
2019-04-23,AALR3,14.54,1325060.0
2019-04-23,AZUL4,34.17,66542819.0
2019-04-23,BIDI4,62.39,68497992.0
2019-04-23,BKBR3,21.7,11390147.0
2019-04-23,BRDT3,24.34,189132180.0
2019-04-23,CAML3,6.96,10683944.0
2019-04-23,SBFG3,11.93,22864390.0
2019-04-23,CRFB3,21.02,81889501.0
2019-04-23,GNDI3,33.88,110126126.0
2019-04-23,HAPV3,29.15,37964682.0
2019-04-23,IRBR3,97.84,132336564.0
2019-04-23,MOVI3,11.45,4958247.0
2019-04-23,OMGE3,21.35,4628901.0
2019-04-23,PARD3,20.0,2878290.0
2019-04-23,WIZS3,8.79,5051372.0
2019-04-24,AALR3,14.4,884419.0
2019-04-24,AZUL4,33.48,37189618.0
2019-04-24,BIDI4,63.58,62478912.0
2019-04-24,BKBR3,21.1,30658930.0
2019-04-24,BRDT3,23.75,99062914.0
2019-04-24,CAML3,7.0,4348515.0
2019-04-24,SBFG3,11.86,13720556.0
2019-04-24,CRFB3,20.64,95485858.0
2019-04-24,GNDI3,35.01,83760376.0
2019-04-24,HAPV3,29.23,31491410.0
2019-04-24,IRBR3,97.3,102177865.0
2019-04-24,MOVI3,11.1,4567479.0
2019-04-24,OMGE3,20.96,3899085.0
2019-04-24,PARD3,20.0,1543360.0
2019-04-24,WIZS3,8.83,5410180.0
2019-04-25,AALR3,14.98,1229109.0
2019-04-25,AZUL4,33.25,145636117.0
2019-04-25,BIDI4,63.9,28644733.0
2019-04-25,BKBR3,21.8,33943287.0
2019-04-25,BRDT3,22.27,73133635.0
2019-04-25,CAML3,6.97,4170130.0
2019-04-25,SBFG3,11.95,13059593.0
2019-04-25,CRFB3,21.06,178481314.0
2019-04-25,GNDI3,36.0,113670326.0
2019-04-25,HAPV3,29.7,43127655.0
2019-04-25,IRBR3,98.0,134267014.0
2019-04-25,MOVI3,11.32,4056789.0
2019-04-25,OMGE3,20.82,2571444.0
2019-04-25,PARD3,21.25,56937176.0
2019-04-25,WIZS3,8.12,6746262.0
2019-04-26,AALR3,15.14,717294.0
2019-04-26,AZUL4,33.61,70383778.0
2019-04-26,BIDI4,64.4,15026496.0
2019-04-26,BKBR3,22.0,7979382.0
2019-04-26,BRDT3,21.85,78741312.0
2019-04-26,CAML3,6.93,5489291.0
2019-04-26,SBFG3,11.95,5938498.0
2019-04-26,CRFB3,21.11,62109335.0
2019-04-26,GNDI3,35.79,99241700.0
2019-04-26,HAPV3,29.55,16495680.0
2019-04-26,IRBR3,94.66,248612263.0
2019-04-26,MOVI3,11.75,15243038.0
2019-04-26,OMGE3,20.9,2309849.0
2019-04-26,PARD3,20.25,9135385.0
2019-04-26,WIZS3,8.09,3079463.0
2019-04-26,PSVM11,0.51,561.0
2019-04-29,AALR3,15.18,1333067.0
2019-04-29,AZUL4,33.66,38168870.0
2019-04-29,BIDI4,64.0,31274943.0
2019-04-29,BKBR3,22.39,10944581.0
2019-04-29,BRDT3,22.71,61516781.0
2019-04-29,CAML3,6.91,3240236.0
2019-04-29,SBFG3,11.89,5037221.0
2019-04-29,CRFB3,21.2,29271736.0
2019-04-29,GNDI3,34.5,53545752.0
2019-04-29,HAPV3,29.6,31791227.0
2019-04-29,IRBR3,94.9,127105507.0
2019-04-29,MOVI3,12.0,21700479.0
2019-04-29,OMGE3,20.82,3036555.0
2019-04-29,PARD3,20.49,3950293.0
2019-04-29,WIZS3,8.1,2622452.0
2019-04-30,AALR3,14.99,2569789.0
2019-04-30,AZUL4,34.0,52100288.0
2019-04-30,BIDI4,64.86,16999658.0
2019-04-30,BKBR3,22.69,12566416.0
2019-04-30,BRDT3,23.7,100735927.0
2019-04-30,CAML3,6.9,5741229.0
2019-04-30,SBFG3,11.7,41754402.0
2019-04-30,CRFB3,21.2,42888014.0
2019-04-30,GNDI3,35.12,55532344.0
2019-04-30,HAPV3,30.26,28510130.0
2019-04-30,IRBR3,93.9,100101749.0
2019-04-30,MOVI3,11.99,22247754.0
2019-04-30,OMGE3,21.2,3839756.0
2019-04-30,PARD3,20.4,4124366.0
2019-04-30,WIZS3,8.19,3175947.0
2019-05-02,AALR3,14.74,1388412.0
2019-05-02,AZUL4,34.6,49717387.0
2019-05-02,BIDI4,63.68,45728265.0
2019-05-02,BKBR3,22.2,14981490.0
2019-05-02,BRDT3,23.82,198410498.0
2019-05-02,CAML3,6.89,3821017.0
2019-05-02,SBFG3,11.64,5409215.0
2019-05-02,CRFB3,21.4,36976864.0
2019-05-02,GNDI3,35.42,55972056.0
2019-05-02,HAPV3,30.35,37638189.0
2019-05-02,IRBR3,96.5,202014922.0
2019-05-02,MOVI3,12.19,14079832.0
2019-05-02,OMGE3,20.7,3277406.0
2019-05-02,PARD3,19.93,12319010.0
2019-05-02,WIZS3,8.28,2801812.0
2019-05-03,AALR3,14.65,1633986.0
2019-05-03,AZUL4,36.08,358653489.0
2019-05-03,BIDI4,64.35,37407026.0
2019-05-03,BKBR3,21.52,18630493.0
2019-05-03,BRDT3,22.81,72795057.0
2019-05-03,CAML3,6.97,4936779.0
2019-05-03,SBFG3,11.52,9000694.0
2019-05-03,CRFB3,21.47,24437025.0
2019-05-03,GNDI3,35.3,50184628.0
2019-05-03,HAPV3,30.48,22731691.0
2019-05-03,IRBR3,100.1,524181762.0
2019-05-03,MOVI3,12.05,13556063.0
2019-05-03,OMGE3,20.35,7310006.0
2019-05-03,PARD3,20.32,5205595.0
2019-05-03,WIZS3,8.09,3585835.0
2019-05-06,AALR3,14.77,736231.0
2019-05-06,AZUL4,35.0,73935840.0
2019-05-06,BIDI4,63.32,16856739.0
2019-05-06,BKBR3,21.09,9313704.0
2019-05-06,BRDT3,22.83,78120757.0
2019-05-06,CAML3,6.9,2102665.0
2019-05-06,SBFG3,11.67,2078476.0
2019-05-06,CRFB3,21.24,28756480.0
2019-05-06,GNDI3,34.79,121326828.0
2019-05-06,HAPV3,30.59,18981406.0
2019-05-06,IRBR3,98.5,106969317.0
2019-05-06,MOVI3,11.98,3260888.0
2019-05-06,OMGE3,20.7,2567484.0
2019-05-06,PARD3,20.39,2661386.0
2019-05-06,WIZS3,7.85,3459430.0
2019-05-07,AALR3,14.62,1534653.0
2019-05-07,AZUL4,35.28,90532034.0
2019-05-07,BIDI4,63.29,16349454.0
2019-05-07,BKBR3,21.09,9480061.0
2019-05-07,BRDT3,23.63,117269917.0
2019-05-07,CAML3,6.75,5084760.0
2019-05-07,SBFG3,11.75,2702854.0
2019-05-07,CRFB3,20.8,52794010.0
2019-05-07,GNDI3,34.42,134970148.0
2019-05-07,HAPV3,32.75,309573331.0
2019-05-07,IRBR3,99.5,204631746.0
2019-05-07,MOVI3,11.7,6038430.0
2019-05-07,OMGE3,20.19,7016345.0
2019-05-07,PARD3,19.85,10347634.0
2019-05-07,WIZS3,7.89,2565256.0
2019-05-08,AALR3,14.98,941754.0
2019-05-08,AZUL4,37.0,151996538.0
