,date,codneg,preult,voltot
1388,2020-04-01,CRFB3,19.72,90019437.0
1389,2020-04-02,CRFB3,21.47,95994342.0
1390,2020-04-03,CRFB3,21.18,66262004.0
1391,2020-04-06,CRFB3,21.27,73745784.0
1392,2020-04-07,CRFB3,20.86,113727141.0
1393,2020-04-08,CRFB3,20.85,74954653.0
1394,2020-03-27,GNDI3,47.74,237958065.0
1395,2020-03-30,GNDI3,48.0,164788499.0
1396,2020-03-31,GNDI3,44.96,213484134.0
1397,2020-04-01,GNDI3,41.42,316143983.0
1398,2020-04-02,GNDI3,42.46,221551898.0
1399,2020-04-03,GNDI3,37.35,304315199.0
1400,2020-04-06,GNDI3,43.61,238844380.0
1401,2020-04-07,GNDI3,48.68,265332866.0
1402,2020-04-08,GNDI3,50.23,102786056.0
1403,2020-03-27,HAPV3,45.5,109287176.0
1404,2020-03-30,HAPV3,45.03,121392162.0
1405,2020-03-31,HAPV3,42.4,131301438.0
1406,2020-04-01,HAPV3,40.08,133775106.0
1407,2020-04-02,HAPV3,40.81,93765695.0
1408,2020-04-03,HAPV3,37.75,147001711.0
1409,2020-04-06,HAPV3,43.0,190812502.0
1410,2020-04-07,HAPV3,48.3,268652758.0
1411,2020-04-08,HAPV3,49.99,127471051.0
1412,2020-03-27,IRBR3,10.4,330423546.0
1413,2020-03-30,IRBR3,10.74,270241061.0
1414,2020-03-31,IRBR3,9.68,233584846.0
1415,2020-04-01,IRBR3,9.31,160153114.0
1416,2020-04-02,IRBR3,9.17,152368998.0
1417,2020-04-03,IRBR3,8.59,151066015.0
1418,2020-04-06,IRBR3,10.18,214815335.0
1419,2020-04-07,IRBR3,10.2,258240118.0
1420,2020-04-08,IRBR3,10.14,270565082.0
1421,2020-03-27,LWSA3,17.45,8360827.0
1422,2020-03-30,LWSA3,18.35,6392668.0
1423,2020-03-31,LWSA3,18.0,5923277.0
1424,2020-04-01,LWSA3,15.0,18019976.0
1425,2020-04-02,LWSA3,14.46,23630968.0
1426,2020-04-03,LWSA3,16.72,55756065.0
1427,2020-04-06,LWSA3,17.55,31009035.0
1428,2020-04-07,LWSA3,18.58,45468985.0
1429,2020-04-08,LWSA3,19.01,30029722.0
1430,2020-03-27,MDNE3,6.41,5220171.0
1431,2020-03-30,MDNE3,6.29,4003923.0
1432,2020-03-31,MDNE3,6.18,4440734.0
1433,2020-04-01,MDNE3,5.96,8683218.0
1434,2020-04-02,MDNE3,5.39,16020181.0
1435,2020-04-03,MDNE3,5.0,12099837.0
1436,2020-04-06,MDNE3,5.32,1837388.0
1437,2020-04-07,MDNE3,5.45,1198120.0
1438,2020-04-08,MDNE3,6.0,1168536.0
1439,2020-03-27,MOVI3,9.67,53866467.0
1440,2020-03-30,MOVI3,8.8,59839987.0
1441,2020-03-31,MOVI3,8.09,61195161.0
1442,2020-04-01,MOVI3,7.88,45061177.0
1443,2020-04-02,MOVI3,7.8,55658385.0
1444,2020-04-03,MOVI3,7.79,37351372.0
1445,2020-04-06,MOVI3,8.62,51049437.0
1446,2020-04-07,MOVI3,8.95,49551305.0
1447,2020-04-08,MOVI3,9.71,40140983.0
1448,2020-03-27,MTRE3,11.32,4811253.0
1449,2020-03-30,MTRE3,11.8,2102175.0
1450,2020-03-31,MTRE3,11.0,2383779.0
1451,2020-04-01,MTRE3,9.95,5832374.0
1452,2020-04-02,MTRE3,9.99,8284804.0
1453,2020-04-03,MTRE3,10.0,20146418.0
1454,2020-04-06,MTRE3,10.3,6562147.0
1455,2020-04-07,MTRE3,10.35,4319665.0
1456,2020-04-08,MTRE3,10.29,4723181.0
1457,2020-03-27,NEOE3,16.7,54138167.0
1458,2020-03-30,NEOE3,16.89,44446040.0
1459,2020-03-31,NEOE3,17.19,72938456.0
1460,2020-04-01,NEOE3,16.29,72696873.0
1461,2020-04-02,NEOE3,15.86,67572415.0
1462,2020-04-03,NEOE3,14.9,77533444.0
1463,2020-04-06,NEOE3,16.21,187755292.0
1464,2020-04-07,NEOE3,16.3,81332558.0
1465,2020-04-08,NEOE3,17.05,74523827.0
1466,2020-03-27,OMGE3,28.17,11569833.0
1467,2020-03-30,OMGE3,28.67,12419888.0
1468,2020-03-31,OMGE3,27.18,14328891.0
1469,2020-04-01,OMGE3,26.79,58137294.0
1470,2020-04-02,OMGE3,27.23,29430919.0
1471,2020-04-03,OMGE3,26.8,9901718.0
1472,2020-04-06,OMGE3,27.2,17771600.0
1473,2020-04-07,OMGE3,29.53,18192823.0
1474,2020-04-08,OMGE3,31.0,30467005.0
1475,2020-03-27,PARD3,18.6,9723253.0
1476,2020-03-30,PARD3,18.1,11614768.0
1477,2020-03-31,PARD3,19.22,10753763.0
1478,2020-04-01,PARD3,18.54,10358122.0
1479,2020-04-02,PARD3,18.12,13190969.0
1480,2020-04-03,PARD3,16.85,9701906.0
1481,2020-04-06,PARD3,18.45,9156254.0
1482,2020-04-07,PARD3,18.91,12640983.0
1483,2020-04-08,PARD3,19.0,8081925.0
1484,2020-03-27,PRNR3,9.58,2123935.0
1485,2020-03-30,PRNR3,8.7,1353438.0
1486,2020-03-31,PRNR3,8.05,1160475.0
1487,2020-04-01,PRNR3,7.8,750792.0
1488,2020-04-02,PRNR3,7.55,727586.0
1489,2020-04-03,PRNR3,7.89,968460.0
1490,2020-04-06,PRNR3,8.4,1193744.0
1491,2020-04-07,PRNR3,8.4,1525559.0
1492,2020-04-08,PRNR3,8.36,1146941.0
1493,2020-03-30,PSVM11,2.0,3194.0
1494,2020-03-31,PSVM11,2.43,20485.0
1495,2020-04-01,PSVM11,2.18,13383.0
1496,2020-04-02,PSVM11,2.49,14307.0
1497,2020-04-03,PSVM11,2.55,8399.0
1498,2020-04-06,PSVM11,2.75,5094.0
1499,2020-04-07,PSVM11,2.97,18783.0
1500,2020-03-27,VIVA3,18.0,25008904.0
1501,2020-03-30,VIVA3,17.1,20409953.0
1502,2020-03-31,VIVA3,15.77,20180766.0
1503,2020-04-01,VIVA3,13.44,31626174.0
1504,2020-04-02,VIVA3,14.19,35768687.0
1505,2020-04-03,VIVA3,13.95,28067740.0
1506,2020-04-06,VIVA3,14.8,32507312.0
1507,2020-04-07,VIVA3,15.7,20338797.0
1508,2020-04-08,VIVA3,15.85,27586146.0
1509,2020-03-27,WIZS3,9.11,6144535.0
1510,2020-03-30,WIZS3,9.8,5166146.0
1511,2020-03-31,WIZS3,9.02,7737786.0
1512,2020-04-01,WIZS3,9.19,6659360.0
1513,2020-04-02,WIZS3,9.42,8001715.0
1514,2020-04-03,WIZS3,8.53,4880902.0
1515,2020-04-06,WIZS3,9.3,4311053.0
1516,2020-04-07,WIZS3,9.19,11693212.0
1517,2020-04-08,WIZS3,9.45,4129388.0
1518,2020-04-13,AALR3,10.02,5755032.0
1519,2020-04-14,AALR3,10.9,10733348.0
1520,2020-04-15,AALR3,10.21,8360150.0
1521,2020-04-16,AALR3,11.0,6997407.0
1522,2020-04-17,AALR3,10.91,5918583.0
1523,2020-04-20,AALR3,10.76,8490943.0
1524,2020-04-22,AALR3,11.2,5414217.0
1525,2020-04-23,AALR3,11.16,4868434.0
1526,2020-04-24,AALR3,10.29,5354244.0
1527,2020-04-09,AZUL4,16.3,215826878.0
1528,2020-04-13,AZUL4,16.15,135675201.0
1529,2020-04-14,AZUL4,16.35,212574745.0
1530,2020-04-15,AZUL4,16.5,152999503.0
1531,2020-04-16,AZUL4,16.0,142474209.0
1532,2020-04-17,AZUL4,16.19,180087501.0
1533,2020-04-20,AZUL4,16.68,173579371.0
1534,2020-04-22,AZUL4,16.31,164923066.0
1535,2020-04-23,AZUL4,16.37,171398405.0
1536,2020-04-24,AZUL4,13.99,273860101.0
1537,2020-04-09,BIDI4,9.4,23971055.0
1538,2020-04-13,BIDI4,9.6,36852330.0
1539,2020-04-14,BIDI4,9.8,36502652.0
1540,2020-04-15,BIDI4,9.49,26207418.0
1541,2020-04-16,BIDI4,9.1,27575839.0
1542,2020-04-17,BIDI4,9.22,18206200.0
1543,2020-04-20,BIDI4,9.5,24813522.0
1544,2020-04-22,BIDI4,9.55,18666168.0
1545,2020-04-23,BIDI4,9.92,29654055.0
1546,2020-04-24,BIDI4,9.0,33355052.0
1547,2020-04-09,BKBR3,9.1,24923229.0
1548,2020-04-13,BKBR3,8.57,11067699.0
1549,2020-04-14,BKBR3,8.73,7166386.0
1550,2020-04-15,BKBR3,9.38,14031283.0
1551,2020-04-16,BKBR3,9.03,10595623.0
1552,2020-04-17,BKBR3,9.27,17542955.0
1553,2020-04-20,BKBR3,9.38,9405909.0
1554,2020-04-22,BKBR3,9.7,17122773.0
1555,2020-04-23,BKBR3,9.33,10671336.0
1556,2020-04-24,BKBR3,8.34,18208724.0
1557,2020-04-09,BMGB4,4.48,4360255.0
1558,2020-04-13,BMGB4,4.7,3014186.0
1559,2020-04-14,BMGB4,4.85,4256875.0
1560,2020-04-15,BMGB4,4.95,3231057.0
1561,2020-04-16,BMGB4,4.79,6785818.0
1562,2020-04-17,BMGB4,4.9,4007386.0
1563,2020-04-20,BMGB4,4.87,3324692.0
1564,2020-04-22,BMGB4,4.86,2505484.0
1565,2020-04-23,BMGB4,5.03,6203890.0
1566,2020-04-24,BMGB4,4.59,7314421.0
1567,2020-04-09,BRDT3,19.42,283976386.0
1568,2020-04-13,BRDT3,18.9,159965874.0
1569,2020-04-14,BRDT3,19.11,108782485.0
1570,2020-04-15,BRDT3,19.49,189216622.0
1571,2020-04-16,BRDT3,18.53,132659423.0
1572,2020-04-17,BRDT3,18.41,124371172.0
1573,2020-04-20,BRDT3,18.67,153276005.0
1574,2020-04-22,BRDT3,19.07,132939424.0
1575,2020-04-23,BRDT3,18.3,127400558.0
1576,2020-04-24,BRDT3,16.94,236781262.0
1577,2020-04-09,CAML3,7.75,7678093.0
1578,2020-04-13,CAML3,7.79,6376481.0
1579,2020-04-14,CAML3,7.96,5752496.0
1580,2020-04-15,CAML3,8.06,7581593.0
1581,2020-04-16,CAML3,8.15,5525901.0
1582,2020-04-17,CAML3,8.09,7610405.0
1583,2020-04-20,CAML3,8.04,9939395.0
1584,2020-04-22,CAML3,8.27,7861168.0
1585,2020-04-23,CAML3,8.27,8764098.0
1586,2020-04-24,CAML3,8.05,16895114.0
1587,2020-04-09,CEAB3,8.6,25548649.0
1588,2020-04-13,CEAB3,8.5,20687178.0
1589,2020-04-14,CEAB3,8.4,15268039.0
1590,2020-04-15,CEAB3,9.1,24750185.0
1591,2020-04-16,CEAB3,9.35,32495538.0
1592,2020-04-17,CEAB3,9.09,16145645.0
1593,2020-04-20,CEAB3,9.24,14612859.0
1594,2020-04-22,CEAB3,9.8,19995007.0
1595,2020-04-23,CEAB3,9.1,28758789.0
1596,2020-04-24,CEAB3,7.94,23726308.0
1597,2020-04-09,SBFG3,25.62,47985925.0
1598,2020-04-13,SBFG3,24.5,41138792.0
1599,2020-04-14,SBFG3,25.0,34995105.0
1600,2020-04-15,SBFG3,24.4,29701976.0
1601,2020-04-16,SBFG3,23.76,28223429.0
1602,2020-04-17,SBFG3,25.03,51043200.0
1603,2020-04-20,SBFG3,26.97,67202577.0
1604,2020-04-22,SBFG3,30.62,126505292.0
1605,2020-04-23,SBFG3,29.35,87734514.0
1606,2020-04-24,SBFG3,27.43,53662587.0
1607,2020-04-09,CRFB3,20.0,96221800.0
1608,2020-04-13,CRFB3,20.7,55851212.0
1609,2020-04-14,CRFB3,20.31,50829535.0
1610,2020-04-15,CRFB3,19.92,89388249.0
1611,2020-04-16,CRFB3,20.53,65845585.0
1612,2020-04-17,CRFB3,20.4,52908563.0
1613,2020-04-20,CRFB3,20.09,68584430.0
1614,2020-04-22,CRFB3,20.95,97634079.0
1615,2020-04-23,CRFB3,20.6,94424200.0
1616,2020-04-24,CRFB3,19.99,106433272.0
1617,2020-04-09,GNDI3,52.15,224357735.0
1618,2020-04-13,GNDI3,51.0,131455425.0
1619,2020-04-14,GNDI3,56.07,300798940.0
1620,2020-04-15,GNDI3,54.74,224879754.0
1621,2020-04-16,GNDI3,54.93,242947857.0
1622,2020-04-17,GNDI3,55.6,204713799.0
1623,2020-04-20,GNDI3,57.54,129165621.0
1624,2020-04-22,GNDI3,56.85,232282875.0
1625,2020-04-23,GNDI3,54.28,253575113.0
1626,2020-04-09,HAPV3,48.86,137020867.0
1627,2020-04-13,HAPV3,49.09,96304052.0
1628,2020-04-14,HAPV3,52.99,152262340.0
1629,2020-04-15,HAPV3,52.05,129441466.0
1630,2020-04-16,HAPV3,51.96,132718097.0
1631,2020-04-17,HAPV3,52.4,95103941.0
1632,2020-04-20,HAPV3,54.07,104762555.0
1633,2020-04-22,HAPV3,53.31,341778916.0
1634,2020-04-23,HAPV3,50.97,189958633.0
1635,2020-04-09,IRBR3,10.1,198772843.0
1636,2020-04-13,IRBR3,10.39,135216717.0
1637,2020-04-14,IRBR3,11.98,316775035.0
1638,2020-04-15,IRBR3,11.84,460895541.0
1639,2020-04-16,IRBR3,11.81,237423688.0
1640,2020-04-17,IRBR3,11.92,171070024.0
1641,2020-04-20,IRBR3,11.93,170892985.0
1642,2020-04-22,IRBR3,11.06,447409328.0
1643,2020-04-23,IRBR3,10.12,520037620.0
1644,2020-04-09,LWSA3,19.96,29500393.0
1645,2020-04-13,LWSA3,18.69,49858566.0
1646,2020-04-14,LWSA3,19.64,19750068.0
1647,2020-04-15,LWSA3,19.4,3948567.0
1648,2020-04-16,LWSA3,19.5,7764055.0
1649,2020-04-17,LWSA3,19.35,17466807.0
1650,2020-04-20,LWSA3,20.51,17935754.0
1651,2020-04-22,LWSA3,22.5,26759427.0
1652,2020-04-23,LWSA3,22.0,9371581.0
1653,2020-04-09,MDNE3,6.43,3728947.0
1654,2020-04-13,MDNE3,6.42,1160106.0
1655,2020-04-14,MDNE3,6.65,1071618.0
1656,2020-04-15,MDNE3,6.39,1271636.0
1657,2020-04-16,MDNE3,6.3,2156037.0
1658,2020-04-17,MDNE3,6.0,4241442.0
1659,2020-04-20,MDNE3,6.22,1019624.0
1660,2020-04-22,MDNE3,6.77,7241845.0
1661,2020-04-23,MDNE3,6.99,2043558.0
1662,2020-04-09,MOVI3,9.86,35021399.0
1663,2020-04-13,MOVI3,9.65,27066233.0
1664,2020-04-14,MOVI3,9.92,33353905.0
1665,2020-04-15,MOVI3,9.97,35712955.0
1666,2020-04-16,MOVI3,9.92,29808659.0
1667,2020-04-17,MOVI3,10.18,38561310.0
1668,2020-04-20,MOVI3,10.74,33447734.0
1669,2020-04-22,MOVI3,11.68,46979230.0
1670,2020-04-23,MOVI3,11.35,51711412.0
1671,2020-04-09,MTRE3,10.9,6644304.0
1672,2020-04-13,MTRE3,10.46,4865215.0
1673,2020-04-14,MTRE3,10.53,9464387.0
1674,2020-04-15,MTRE3,10.1,12205269.0
1675,2020-04-16,MTRE3,10.46,4509964.0
1676,2020-04-17,MTRE3,10.21,5337295.0
1677,2020-04-20,MTRE3,9.9,7530984.0
1678,2020-04-22,MTRE3,11.09,22748710.0
1679,2020-04-23,MTRE3,11.1,5098848.0
1680,2020-04-09,NEOE3,17.2,68431396.0
1681,2020-04-13,NEOE3,17.75,53291782.0
1682,2020-04-14,NEOE3,17.48,48188853.0
1683,2020-04-15,NEOE3,17.38,32160149.0
1684,2020-04-16,NEOE3,17.09,55345831.0
1685,2020-04-17,NEOE3,17.31,106705098.0
1686,2020-04-20,NEOE3,17.5,91694275.0
1687,2020-04-22,NEOE3,18.92,67744672.0
1688,2020-04-23,NEOE3,18.73,53319562.0
1689,2020-04-09,OMGE3,30.23,27553722.0
1690,2020-04-13,OMGE3,29.51,17271008.0
1691,2020-04-14,OMGE3,30.4,9305220.0
1692,2020-04-15,OMGE3,30.28,10926716.0
1693,2020-04-16,OMGE3,29.31,8709971.0
1694,2020-04-17,OMGE3,30.75,14424246.0
1695,2020-04-20,OMGE3,30.4,29758869.0
1696,2020-04-22,OMGE3,31.14,20589478.0
1697,2020-04-23,OMGE3,30.72,10284144.0
1698,2020-04-09,PARD3,19.5,6469064.0
1699,2020-04-13,PARD3,19.3,4203370.0
1700,2020-04-14,PARD3,19.29,6142745.0
1701,2020-04-15,PARD3,19.87,4865476.0
1702,2020-04-16,PARD3,19.92,6097826.0
1703,2020-04-17,PARD3,20.47,9749351.0
1704,2020-04-20,PARD3,20.85,8084779.0
1705,2020-04-22,PARD3,21.0,8495799.0
1706,2020-04-23,PARD3,20.08,15839815.0
1707,2020-04-09,PRNR3,8.85,1234697.0
1708,2020-04-13,PRNR3,8.5,593988.0
1709,2020-04-14,PRNR3,8.14,1085777.0
1710,2020-04-15,PRNR3,8.0,1095438.0
1711,2020-04-16,PRNR3,7.95,943101.0
1712,2020-04-17,PRNR3,7.87,1628667.0
1713,2020-04-20,PRNR3,8.05,1486405.0
1714,2020-04-22,PRNR3,8.4,1499768.0
1715,2020-04-23,PRNR3,8.79,967592.0
1716,2020-04-09,PSVM11,2.53,4948.0
1717,2020-04-13,PSVM11,2.47,5303.0
1718,2020-04-14,PSVM11,2.54,2484.0
1719,2020-04-15,PSVM11,2.5,1266.0
1720,2020-04-16,PSVM11,2.42,1719.0
1721,2020-04-17,PSVM11,2.39,1916.0
1722,2020-04-20,PSVM11,2.39,3118.0
1723,2020-04-22,PSVM11,2.39,2135.0
1724,2020-04-23,PSVM11,2.54,4065.0
1725,2020-04-09,VIVA3,16.05,80722786.0
1726,2020-04-13,VIVA3,15.4,20032267.0
1727,2020-04-14,VIVA3,16.48,86705299.0
1728,2020-04-15,VIVA3,16.0,24071360.0
1729,2020-04-16,VIVA3,15.55,49132139.0
1730,2020-04-17,VIVA3,15.4,56653902.0
1731,2020-04-20,VIVA3,15.8,18575586.0
1732,2020-04-22,VIVA3,17.0,49183670.0
1733,2020-04-23,VIVA3,16.26,47582023.0
1734,2020-04-09,WIZS3,9.34,8976137.0
1735,2020-04-13,WIZS3,9.29,7142577.0
1736,2020-04-14,WIZS3,9.43,6498564.0
1737,2020-04-15,WIZS3,9.26,3731794.0
1738,2020-04-16,WIZS3,9.02,4452146.0
1739,2020-04-17,WIZS3,9.0,5920342.0
1740,2020-04-20,WIZS3,9.4,4924391.0
1741,2020-04-22,WIZS3,9.8,4168637.0
1742,2020-04-23,WIZS3,9.74,5553621.0
1743,2020-04-27,AALR3,10.63,2256014.0
1744,2020-04-28,AALR3,10.33,5858249.0
1745,2020-04-29,AALR3,10.5,3422333.0
1746,2020-04-30,AALR3,10.49,6675878.0
1747,2020-05-04,AALR3,9.75,4690163.0
1748,2020-05-05,AALR3,9.52,3994985.0
1749,2020-05-06,AALR3,9.6,2982045.0
1750,2020-05-07,AALR3,9.24,2456047.0
1751,2020-04-27,AZUL4,14.11,138308881.0
1752,2020-04-28,AZUL4,16.05,189369840.0
1753,2020-04-29,AZUL4,17.12,267639689.0
1754,2020-04-30,AZUL4,17.4,251283328.0
1755,2020-05-04,AZUL4,15.16,297798148.0
1756,2020-05-05,AZUL4,15.16,115966792.0
1757,2020-05-06,AZUL4,14.77,106550515.0
1758,2020-05-07,AZUL4,13.66,216871923.0
1759,2020-04-27,BIDI4,9.3,13368793.0
1760,2020-04-28,BIDI4,9.66,19952462.0
1761,2020-04-29,BIDI4,9.74,18530914.0
1762,2020-04-30,BIDI4,9.34,15954494.0
1763,2020-05-04,BIDI4,9.19,17107185.0
1764,2020-05-05,BIDI4,9.39,33191676.0
1765,2020-05-06,BIDI4,9.3,15762106.0
1766,2020-05-07,BIDI4,8.99,40334248.0
1767,2020-04-27,BKBR3,8.8,7193210.0
1768,2020-04-28,BKBR3,9.01,11382105.0
1769,2020-04-29,BKBR3,9.84,16654990.0
1770,2020-04-30,BKBR3,9.46,27254145.0
1771,2020-05-04,BKBR3,9.35,9729233.0
1772,2020-05-05,BKBR3,9.49,10055511.0
1773,2020-05-06,BKBR3,9.61,9661574.0
1774,2020-05-07,BKBR3,8.89,20244275.0
1775,2020-04-27,BMGB4,4.68,2861111.0
1776,2020-04-28,BMGB4,4.95,6129978.0
1777,2020-04-29,BMGB4,5.0,5176716.0
1778,2020-04-30,BMGB4,4.87,5108193.0
1779,2020-05-04,BMGB4,4.67,3970304.0
1780,2020-05-05,BMGB4,4.65,2711413.0
1781,2020-05-06,BMGB4,4.58,2824144.0
1782,2020-05-07,BMGB4,4.38,3549359.0
1783,2020-04-27,BRDT3,18.25,174406114.0
1784,2020-04-28,BRDT3,19.4,201355806.0
1785,2020-04-29,BRDT3,20.62,185220186.0
1786,2020-04-30,BRDT3,19.53,177650660.0
1787,2020-05-04,BRDT3,19.57,100988093.0
1788,2020-05-05,BRDT3,19.8,133115093.0
1789,2020-05-06,BRDT3,19.36,153826417.0
1790,2020-05-07,BRDT3,18.2,206739719.0
1791,2020-04-27,CAML3,8.85,13952390.0
1792,2020-04-28,CAML3,8.62,12415147.0
1793,2020-04-29,CAML3,8.86,9052700.0
1794,2020-04-30,CAML3,8.16,24043288.0
1795,2020-05-04,CAML3,8.48,18344494.0
1796,2020-05-05,CAML3,8.16,8296737.0
1797,2020-05-06,CAML3,8.33,5643088.0
1798,2020-05-07,CAML3,8.29,8925747.0
1799,2020-04-27,CEAB3,8.0,19397581.0
1800,2020-04-28,CEAB3,8.8,33293803.0
1801,2020-04-29,CEAB3,9.95,37567304.0
1802,2020-04-30,CEAB3,9.45,45127390.0
1803,2020-05-04,CEAB3,8.99,14747813.0
1804,2020-05-05,CEAB3,8.61,23403051.0
1805,2020-05-06,CEAB3,8.54,17489109.0
1806,2020-05-07,CEAB3,8.08,30019436.0
1807,2020-04-27,SBFG3,28.54,57397680.0
1808,2020-04-28,SBFG3,32.4,104828429.0
1809,2020-04-29,SBFG3,33.0,102528169.0
1810,2020-04-30,SBFG3,31.6,64057643.0
1811,2020-05-04,SBFG3,31.6,49501471.0
1812,2020-05-05,SBFG3,30.26,58753462.0
1813,2020-05-06,SBFG3,29.75,51596378.0
1814,2020-05-07,SBFG3,27.73,82469740.0
1815,2020-04-27,CRFB3,20.13,80889677.0
1816,2020-04-28,CRFB3,19.82,125662294.0
1817,2020-04-29,CRFB3,20.2,83339777.0
1818,2020-04-30,CRFB3,20.0,85515648.0
1819,2020-05-04,CRFB3,20.04,93818497.0
1820,2020-05-05,CRFB3,19.86,95968338.0
1821,2020-05-06,CRFB3,19.88,77280352.0
1822,2020-05-07,CRFB3,19.62,138754794.0
1823,2020-04-24,GNDI3,52.04,348947201.0
1824,2020-04-27,GNDI3,54.79,278019124.0
1825,2020-04-28,GNDI3,56.0,188209326.0
1826,2020-04-29,GNDI3,57.0,228052097.0
1827,2020-04-30,GNDI3,54.81,162703537.0
1828,2020-05-04,GNDI3,53.5,228097989.0
1829,2020-05-05,GNDI3,54.7,194951375.0
1830,2020-05-06,GNDI3,54.26,236568297.0
1831,2020-05-07,GNDI3,56.49,408884597.0
1832,2020-04-24,HAPV3,50.0,190405498.0
1833,2020-04-27,HAPV3,52.69,146817238.0
1834,2020-04-28,HAPV3,53.42,128746883.0
1835,2020-04-29,HAPV3,54.35,96932733.0
1836,2020-04-30,HAPV3,52.44,131441209.0
1837,2020-05-04,HAPV3,51.16,131258373.0
1838,2020-05-05,HAPV3,51.9,104651468.0
1839,2020-05-06,HAPV3,52.21,117599500.0
1840,2020-05-07,HAPV3,53.26,205650389.0
1841,2020-04-24,IRBR3,9.07,413609333.0
1842,2020-04-27,IRBR3,9.46,246577439.0
1843,2020-04-28,IRBR3,9.0,323426376.0
1844,2020-04-29,IRBR3,10.25,506923859.0
1845,2020-04-30,IRBR3,10.22,327902992.0
1846,2020-05-04,IRBR3,9.59,175642853.0
1847,2020-05-05,IRBR3,9.01,247579162.0
1848,2020-05-06,IRBR3,9.14,163728522.0
1849,2020-05-07,IRBR3,8.51,193612217.0
1850,2020-04-24,LWSA3,22.54,16699477.0
1851,2020-04-27,LWSA3,23.2,15453655.0
1852,2020-04-28,LWSA3,23.7,40052244.0
1853,2020-04-29,LWSA3,23.55,19552730.0
1854,2020-04-30,LWSA3,22.76,31431186.0
1855,2020-05-04,LWSA3,21.94,8138210.0
1856,2020-05-05,LWSA3,22.28,13167283.0
1857,2020-05-06,LWSA3,24.26,29670053.0
1858,2020-05-07,LWSA3,24.4,11586908.0
1859,2020-04-24,MDNE3,6.0,5751276.0
1860,2020-04-27,MDNE3,6.12,2174466.0
1861,2020-04-28,MDNE3,6.65,7891233.0
1862,2020-04-29,MDNE3,6.91,5243580.0
1863,2020-04-30,MDNE3,6.68,3838112.0
1864,2020-05-04,MDNE3,6.56,512122.0
1865,2020-05-05,MDNE3,6.37,2125395.0
1866,2020-05-06,MDNE3,6.52,1130433.0
1867,2020-05-07,MDNE3,6.03,819277.0
1868,2020-04-24,MOVI3,10.03,60563775.0
1869,2020-04-27,MOVI3,10.76,29621468.0
1870,2020-04-28,MOVI3,11.38,40987865.0
1871,2020-04-29,MOVI3,11.38,32849826.0
1872,2020-04-30,MOVI3,10.8,39993311.0
1873,2020-05-04,MOVI3,10.54,32095745.0
1874,2020-05-05,MOVI3,10.4,28976862.0
1875,2020-05-06,MOVI3,10.0,30723269.0
1876,2020-05-07,MOVI3,9.38,32214233.0
1877,2020-04-24,MTRE3,10.35,4890850.0
1878,2020-04-27,MTRE3,10.61,3094535.0
1879,2020-04-28,MTRE3,10.7,4484744.0
1880,2020-04-29,MTRE3,10.7,5708237.0
1881,2020-04-30,MTRE3,10.7,2217265.0
1882,2020-05-04,MTRE3,10.29,3487076.0
1883,2020-05-05,MTRE3,10.2,2202077.0
1884,2020-05-06,MTRE3,10.6,2836806.0
1885,2020-05-07,MTRE3,10.0,4272564.0
1886,2020-04-24,NEOE3,17.71,48280065.0
1887,2020-04-27,NEOE3,18.15,54285111.0
1888,2020-04-28,NEOE3,18.52,79726002.0
1889,2020-04-29,NEOE3,18.78,60111933.0
1890,2020-04-30,NEOE3,18.27,37953044.0
1891,2020-05-04,NEOE3,17.86,44782473.0
1892,2020-05-05,NEOE3,17.7,33069560.0
1893,2020-05-06,NEOE3,17.25,70876058.0
1894,2020-05-07,NEOE3,15.96,69028657.0
1895,2020-04-24,OMGE3,29.97,18765713.0
1896,2020-04-27,OMGE3,29.85,12927517.0
1897,2020-04-28,OMGE3,30.63,9534607.0
1898,2020-04-29,OMGE3,30.75,24221654.0
1899,2020-04-30,OMGE3,29.99,25578241.0
1900,2020-05-04,OMGE3,30.18,11749617.0
1901,2020-05-05,OMGE3,31.92,9601801.0
1902,2020-05-06,OMGE3,31.92,8077738.0
1903,2020-05-07,OMGE3,29.96,8639758.0
1904,2020-04-24,PARD3,19.14,10112768.0
1905,2020-04-27,PARD3,19.65,9080497.0
1906,2020-04-28,PARD3,20.5,11970492.0
1907,2020-04-29,PARD3,20.99,7793817.0
1908,2020-04-30,PARD3,19.45,14380901.0
1909,2020-05-04,PARD3,17.95,8212388.0
1910,2020-05-05,PARD3,17.64,6045979.0
1911,2020-05-06,PARD3,18.03,13133216.0
1912,2020-05-07,PARD3,17.2,5984480.0
1913,2020-04-24,PRNR3,8.1,809929.0
1914,2020-04-27,PRNR3,7.97,1107527.0
1915,2020-04-28,PRNR3,8.04,1111143.0
1916,2020-04-29,PRNR3,8.14,853508.0
1917,2020-04-30,PRNR3,8.1,1213041.0
1918,2020-05-04,PRNR3,7.99,508799.0
1919,2020-05-05,PRNR3,7.96,484421.0
1920,2020-05-06,PRNR3,7.63,975713.0
1921,2020-05-07,PRNR3,7.5,802387.0
1922,2020-04-24,PSVM11,2.41,482.0
1923,2020-04-28,PSVM11,2.41,241.0
1924,2020-04-29,PSVM11,2.45,2737.0
1925,2020-04-30,PSVM11,2.38,3121.0
1926,2020-05-04,PSVM11,2.35,2352.0
1927,2020-05-05,PSVM11,2.35,235.0
1928,2020-05-06,PSVM11,2.12,636.0
