Data,Último,Var%,Cumulative
2020-07-22,104289.57,-0.02,115.94994347053635
2020-07-23,102293.31,-1.91,111.81633515138714
2020-07-24,102381.58,0.09,111.99911375053317
2020-07-27,104477.08,2.05,116.33821598810603
2020-07-28,104109.07,-0.35,115.576186394
2020-07-29,105605.17,1.44,118.6741252427868
2020-07-30,105008.7,-0.56,117.43902893563094
2020-07-31,102912.24,-2.0,113.09793884878681
2020-08-03,102829.96,-0.08,112.9275636008233
2020-08-04,101215.87,-1.57,109.58530565253221
2020-08-05,102801.76,1.57,112.86917052847798
2020-08-06,104125.64,1.29,115.61049750069365
2020-08-07,102775.55,-1.3,112.8148981020181
2020-08-10,103444.48,0.65,114.20003561563274
2020-08-11,102174.4,-1.23,111.57011102966447
2020-08-12,102117.79,-0.06,111.45289004294581
2020-08-13,100460.6,-1.62,108.02138594507737
2020-08-14,101353.45,0.89,109.87018930122954
2020-08-17,99595.41,-1.73,106.22985749605536
2020-08-18,102065.35,2.48,111.34430377649949
2020-08-19,100853.72,-1.19,108.83541022168659
2020-08-20,101467.87,0.61,110.10711608625607
2020-08-21,101521.29,0.05,110.21773161550024
2020-08-24,102297.95,0.77,111.8259430895319
2020-08-25,102117.64,-0.18,111.45257944149716
2020-08-26,100627.33,-1.46,108.3666298086281
2020-08-27,100623.64,-0.0,108.35898901299142
2020-08-28,102142.93,1.51,111.50494684573874
2020-08-31,99369.15,-2.72,105.761346270919
2020-09-01,102167.65,2.82,111.55613396447546
2020-09-02,101911.13,-0.25,111.02496407376576
2020-09-03,100721.36,-1.17,108.56133550340212
2020-09-04,101241.73,0.52,109.63885334227865
2020-09-08,100050.43,-1.18,107.17205663713881
2020-09-09,101292.05,1.24,109.7430497749175
2020-09-10,98834.59,-2.43,104.6544455350006
2020-09-11,98363.22,-0.48,103.67839083601487
2020-09-14,100274.52,1.94,107.63607449465144
2020-09-15,100297.91,0.02,107.68450761387686
2020-09-16,99675.68,-0.62,106.396070684607
2020-09-17,100097.83,0.42,107.27020669491067
2020-09-18,98289.71,-1.81,103.5261754194155
2020-09-21,96990.72,-1.32,100.83638758091169
2020-09-22,97293.54,0.31,101.46342978543652
2020-09-23,95734.82,-1.6,98.235825185222
2020-09-24,97012.07,1.33,100.88059652043553
2020-09-25,96999.38,-0.01,100.85431963788012
2020-09-28,94666.37,-2.41,96.02341106652253
2020-09-29,93580.35,-1.15,93.77461516480514
2020-09-30,94603.38,1.09,95.89297916485482
2020-10-01,95478.52,0.93,97.70511084330364
2020-10-02,94015.68,-1.53,94.6760426890631
2020-10-05,96089.19,2.21,98.96961075426456
2020-10-06,95615.03,-0.49,97.98777886833396
2020-10-07,95526.26,-0.09,97.80396493102575
2020-10-08,97919.73,2.51,102.76006659295058
2020-10-09,97483.31,-0.45,101.85638203149914
2020-10-13,98502.82,1.05,103.96745725088729
2020-10-14,99334.43,0.84,105.68945238893926
2020-10-15,99054.06,-0.28,105.108896867895
2020-10-16,98309.12,-0.75,103.56636724687016
2020-10-19,98657.65,0.35,104.28806006617882
2020-10-20,100539.83,1.91,108.18544563025173
2020-10-21,100552.44,0.01,108.21155685870121
2020-10-22,101917.73,1.36,111.03863053750614
2020-10-23,101259.75,-0.65,109.67616692964258
2020-10-26,101016.96,-0.24,109.17342742486551
2020-10-27,99605.54,-1.4,106.25083344722053
2020-10-28,95368.76,-4.25,97.47783340994833
2020-10-29,96582.16,1.27,99.99039206185525
2020-10-30,93952.4,-2.72,94.54501029126132
2020-11-03,95979.71,2.16,98.7429131102801
2020-11-04,97866.81,1.97,102.65048640186856
2020-11-05,100751.4,2.95,108.6235386201841
2020-11-06,100925.11,0.17,108.98323580447844
2020-11-09,103515.16,2.57,114.34639101823439
2020-11-10,105066.96,1.5,117.55966653828476
2020-11-11,104808.83,-0.25,117.02516285869291
2020-11-12,102507.01,-2.2,112.25883868189027
2020-11-13,104723.0,2.16,116.84743670977812
2020-11-16,106429.92,1.63,120.38191554125407
2020-11-17,107248.63,0.77,122.0771989547226
2020-11-18,106119.09,-1.05,119.73828721937156
2020-11-19,106669.9,0.52,120.87883644555984
2020-11-20,106042.48,-0.59,119.57965270616685
2020-11-23,107378.92,1.26,122.34698737301576
2020-11-24,109786.3,2.24,127.33189214261161
2020-11-25,110132.53,0.32,128.04882240637437
2020-11-26,110227.09,0.09,128.24462555960028
2020-11-27,110575.47,0.32,128.96600777746028
2020-11-30,108893.32,-1.52,125.48281959853726
2020-12-01,111399.91,2.3,130.67315616626703
2020-12-02,111878.53,0.43,131.66422326860396
2020-12-03,112291.59,0.37,132.51953683111975
2020-12-04,113750.22,1.3,135.539887438035
2020-12-07,113589.77,-0.14,135.2076474218009
2020-12-08,113793.06,0.18,135.62859521176804
2020-12-09,113001.16,-0.7,133.9888266305541
2020-12-10,115128.63,1.88,138.3941283902148
2020-12-11,115128.0,-0.0,138.3928238641305
2020-12-14,114611.12,-0.45,137.3225326856258
2020-12-15,116148.63,1.34,140.50621824100187
2020-12-16,117857.35,1.47,144.04442428986158
2020-12-17,118400.57,0.46,145.1692570827484
2020-12-18,118023.67,-0.32,144.38881917611928
2020-12-21,115822.57,-1.86,139.83105351870026
2020-12-22,116636.18,0.7,141.51577648291482
2020-12-23,117806.85,1.0,143.93985513548438
2020-12-28,119123.7,1.12,146.66662525314015
2020-12-29,119409.15,0.24,147.2576998099119
2020-12-30,119017.24,-0.33,146.4461810516551
2021-01-04,118854.71,-0.14,146.10963402866645
2021-01-05,119376.21,0.44,147.18949173178945
2021-01-06,119100.08,-0.23,146.6177158783602
2021-01-07,122385.92,2.76,153.42162697180152
2021-01-08,125076.63,2.2,158.99321646436158
2021-01-11,123255.13,-1.46,155.22147953964725
2021-01-12,123998.0,0.6,156.75972286068074
2021-01-13,121933.08,-1.67,152.48394190510504
2021-01-14,123480.52,1.27,155.68818927638145
2021-01-15,120348.8,-2.54,149.2034108180414
2021-01-18,121241.63,0.74,151.05217276066708
2021-01-19,120636.39,-0.5,149.79891662214712
2021-01-20,119646.4,-0.82,147.74896776785232
2021-01-21,118328.99,-1.1,145.0210380714549
2021-01-22,117380.49,-0.8,143.05700157785535
2021-01-26,116464.06,-0.78,141.15937167397615
2021-01-27,115882.3,-0.5,139.95473501555077
2021-01-28,118883.25,2.59,146.168731130962
2021-01-29,115067.55,-3.21,138.2676514803265
2021-02-01,117517.57,2.13,143.34084988839052
2021-02-02,118233.81,0.61,144.8239510989079
2021-02-03,119724.72,1.26,147.9111431375716
2021-02-04,119260.82,-0.39,146.95055639072834
2021-02-05,120240.26,0.82,148.97865960980172
2021-02-08,119696.36,-0.45,147.8524187570144
2021-02-09,119471.62,-0.19,147.38705495989097
2021-02-10,118435.33,-0.87,145.2412337917811
2021-02-11,119299.83,0.73,147.03133347413933
2021-02-12,119428.72,0.11,147.29822294557846
2021-02-17,120355.79,0.78,149.21788484554824
2021-02-18,119198.97,-0.96,146.8224850600703
2021-02-19,118430.53,-0.64,145.23129454542442
2021-02-22,112667.7,-4.87,133.29833890345265
2021-02-23,115227.46,2.27,138.59877333134548
2021-02-24,115667.78,0.38,139.51053353046171
2021-02-25,112256.36,-2.95,132.44658690421466
2021-02-26,110035.17,-1.98,127.84722135944043
2021-03-01,110334.83,0.27,128.46772022678044
2021-03-02,111539.8,1.09,130.96282307727353
2021-03-03,111183.95,-0.32,130.22597290727097
2021-03-04,112690.17,1.35,133.3448670004597
2021-03-05,115202.23,2.23,138.54653016768336
2021-03-08,110611.58,-3.98,129.04077989953078
2021-03-09,111330.62,0.65,130.52967900375617
2021-03-10,112776.49,1.3,133.52360778077337
2021-03-11,114983.76,1.96,138.0941495111133
2021-03-12,114160.4,-0.72,136.3892374527368
2021-03-15,114850.74,0.6,137.8187081464548
2021-03-16,114018.78,-0.72,136.09598827168927
2021-03-17,116549.44,2.22,141.336166018545
2021-03-18,114835.43,-1.47,137.78700609192973
2021-03-19,116221.58,1.21,140.65727407885964
2021-03-22,114978.86,-1.07,138.08400319712422
2021-03-23,113261.8,-1.49,134.5285277077199
2021-03-24,112064.19,-1.06,132.0486650349737
2021-03-25,113749.9,1.5,135.5392248216112
2021-03-26,114780.62,0.91,137.67351232259477
2021-03-29,115418.72,0.56,138.99481088513127
2021-03-30,116849.67,1.24,141.95784517138986
2021-03-31,116633.72,-0.18,141.51068261915705
2021-04-01,115253.31,-1.18,138.65230031432864
2021-04-05,117518.44,1.97,143.34265137679267
2021-04-06,117498.87,-0.02,143.30212824112613
2021-04-07,117623.58,0.11,143.56036228552972
2021-04-08,118313.23,0.59,144.98840421258387
2021-04-09,117669.9,-0.54,143.65627601287133
2021-04-12,118811.74,0.97,146.02065706701123
2021-04-13,119297.13,0.41,147.02574264806373
2021-04-14,120294.68,0.84,149.0913458153702
2021-04-15,120700.67,0.34,149.9320196962732
2021-04-16,121113.93,0.34,150.7877473940538
2021-04-19,120933.78,-0.15,150.41471505423098
2021-04-20,120061.99,-0.72,148.6095201414686
2021-04-22,119371.48,-0.58,147.17969743277547
2021-04-23,120530.06,0.97,149.57874160858418
2021-04-26,120594.61,0.05,149.71240376531782
2021-04-27,119388.37,-1.0,147.21467115589292
2021-04-28,121052.52,1.39,150.6605871609785
2021-04-29,120065.75,-0.82,148.617305884448
2021-04-30,118893.84,-0.98,146.19065959323635
2021-05-03,119209.48,0.27,146.8442478682387
2021-05-04,117712.0,-1.26,143.7434514861244
2021-05-05,119564.44,1.57,147.5792551363126
2021-05-06,119920.61,0.3,148.31676792273893
2021-05-07,122038.11,1.77,152.70142503944638
2021-05-10,121909.03,-0.11,152.43414213950558
2021-05-11,122964.01,0.87,154.6186642481167
2021-05-12,119710.03,-2.65,147.8807249023676
2021-05-13,120705.91,0.83,149.9428700402125
2021-05-14,121880.82,0.97,152.3757283603971
2021-05-17,122937.87,0.87,154.5645367689995
2021-05-18,122979.96,0.03,154.65169153548933
2021-05-19,122636.3,-0.28,153.94008290988003
2021-05-20,122700.79,0.05,154.0736208260342
2021-05-21,122592.47,-0.09,153.8493251665859
2021-05-24,124031.62,1.17,156.82933899870375
